Fecha,reward,pnl_step,pnl_acumulado,margen_inicial,capital_actual,margin_balance_total,sobre_cobertura_kwh,spot_price,future_price_t1,future_price_t2,future_price_t3,future_price_t4,future_price_t5,future_price_t6,covered_kwh_total,action_cont_1,action_cont_2,action_cont_3,action_cont_4,action_cont_5,action_cont_6,action_disc_raw_1,action_disc_raw_2,action_disc_raw_3,action_disc_raw_4,action_disc_raw_5,action_disc_raw_6,action_disc_exec_1,action_disc_exec_2,action_disc_exec_3,action_disc_exec_4,action_disc_exec_5,action_disc_exec_6,nem_slot_1,nem_slot_2,nem_slot_3,nem_slot_4,nem_slot_5,nem_slot_6,margin_calls_cost,transaction_costs,liquidacion_mtm,liquidacion_vencimiento,demanda_cubrir_kwh_1,demanda_cubrir_kwh_2,demanda_cubrir_kwh_3,demanda_cubrir_kwh_4,demanda_cubrir_kwh_5,demanda_cubrir_kwh_6,contratos_netos_1,contratos_netos_2,contratos_netos_3,contratos_netos_4,contratos_netos_5,contratos_netos_6,terminated,truncated
2025-11-06,-0.8907549233342383,15660000.0,-13557599.99999997,4932450154.4,4830940954.4,101509200.0,0.0,185.79755,265.0,408.0,408.0,408.0,408.0,408.0,1800000.0,0.4705859124660492,-0.9909851551055908,-0.9962421655654907,-0.9631770253181458,-0.6864321231842041,-0.9944143891334534,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,15660000.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-07,-2.51851707310717,-13500000.0,-27057599.99999997,4918509514.4,4750904314.4,167605200.0,0.0,225.93448333333333,280.0,408.0,408.0,408.0,408.0,408.0,2880000.0,0.4542199671268463,-0.9998995661735535,-0.9991012811660767,-0.9984110593795776,0.6966592073440552,-0.9994845986366272,1,-1,-1,-1,1,-1,0,0,0,0,1,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,24300000.0,440640.0,-13500000.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,3,0,0,0
2025-11-10,-0.9874540005639296,2700000.0,-24357599.99999997,4921209514.4,4753604314.4,167605200.0,0.0,254.8426333333333,280.0,408.0,408.0,408.0,408.0,408.0,2880000.0,0.6562701463699341,-0.9990156292915344,-0.9977060556411743,-0.9980342388153076,0.7866247296333313,-0.9621895551681519,1,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,2700000.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-11,-0.34182212376392973,51840000.0,27482400.00000003,4973049514.4,4805444314.4,167605200.0,0.0,346.8536833333333,280.0,408.0,408.0,408.0,408.0,408.0,2880000.0,0.9289569854736328,-0.9971520304679871,-0.9277668595314026,-0.9915592074394226,0.39572596549987793,-0.9784216284751892,1,-1,-1,-1,0,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,51840000.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-12,-0.8270730837639296,7020000.0,34502400.00000003,4980069514.4,4812464314.4,167605200.0,0.0,321.12385,280.0,408.0,408.0,408.0,408.0,408.0,2880000.0,0.8647650480270386,-0.9998219013214111,-0.9925179481506348,-0.9991171956062317,0.7644084692001343,-0.9989703297615051,1,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,7020000.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-13,-0.9335052571584896,-475199.99999999756,34027200.00000003,4979594314.4,4813004314.4,166590000.0,0.0,298.32405,280.0,406.98,407.39,407.06,407.06,407.06,2880000.0,0.6681476831436157,-0.9999815225601196,-0.9983866810798645,-0.9998051524162292,0.931452751159668,-0.9999629855155945,1,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,-475199.99999999756,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-14,-0.9308468995904919,-604799.9999999716,33422400.00000006,4978989514.4,4813371514.4,165618000.00000003,0.0,300.1530833333333,280.0,406.04,406.86,406.16,406.16,406.16,2880000.0,0.47890612483024597,-0.9999983310699463,-0.9997599124908447,-0.999897837638855,0.9671601057052612,-0.9999990463256836,1,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,-604799.9999999716,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-18,-2.0690845804029925,-17492400.000000022,15930000.000000037,4961497114.4,4796926714.4,164570400.0,0.0,231.86389166666663,280.17,405.02,406.21,405.23,405.19,405.23,2880000.0,0.6383126974105835,-1.0,-0.9994603395462036,-0.9998801946640015,0.9864445924758911,-1.0,1,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,16567200.0,0.0,-17492400.000000022,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-19,-0.7843102197639296,7822800.000000006,23752800.000000045,4969319914.4,4805840314.4,163479600.0,0.0,341.37328333333335,285.05,403.93,405.48,404.22,404.18,404.26,2880000.0,0.6455768942832947,-1.0,-0.9994644522666931,-0.9997084140777588,0.9911094903945923,-1.0,1,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,7822800.000000006,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-20,-1.934203281407908,-15710400.000000015,8042400.00000003,4953609514.4,4791404314.4,162205200.0,0.0,229.178725,265.0,402.76,404.71,403.17,403.13,403.25,2880000.0,0.7632742524147034,-1.0,-0.9992861151695251,-0.9997357130050659,0.995453953742981,-1.0,1,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,14436000.000000007,0.0,-15710400.000000015,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-21,-0.92479837176393,2487599.9999999683,10529999.999999998,4956097114.4,4795004314.4,161092799.99999994,0.0,278.71406666666667,270.0,401.59,403.94,402.12,402.08,402.24,2880000.0,0.6617224216461182,-1.0,-0.9998769164085388,-0.9998626112937927,0.99836266040802,-1.0,1,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,2487599.9999999683,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-24,-0.5476760421639293,46728000.00000002,57258000.00000002,5002825114.4,4842704314.4,160120799.99999997,0.0,253.04098333333337,287.5,400.51,403.25,401.11,401.07,401.27,2880000.0,0.7472265362739563,-1.0,-0.9984439015388489,-0.9993886947631836,0.9972509741783142,-1.0,1,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,46728000.00000002,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-25,-4.562794754390461,-57823200.00000002,-565200.0,4945001914.4,4786004314.4,158997599.99999994,0.0,195.42016666666663,265.0,399.35,402.44,400.07,400.03,400.27,2880000.0,0.5850554704666138,-1.0,-0.9987733960151672,-0.9992130994796753,0.9797526001930237,-1.0,1,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,56700000.0,0.0,-57823200.00000002,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-26,-1.0356885533594227,-3193199.999999961,-3758399.999999961,4941808714.4,4786004314.4,155804400.0,0.0,247.22410833333333,262.5,398.19,401.64,399.03,398.99,399.27,2880000.0,0.3870762884616852,-1.0,-0.9980295300483704,-0.9983657002449036,0.9597024917602539,-1.0,0,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,-3193199.999999961,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-27,-1.0645110603361798,-6523200.000000022,-10281599.999999983,4935285514.4,4786004314.4,149281199.99999997,0.0,251.51518333333337,255.0,420.0,400.84,397.99,397.95,398.27,2880000.0,0.70374596118927,-1.0,-0.9581729769706726,-0.9910762906074524,0.9678192138671875,-1.0,1,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,-6523200.000000022,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-28,-0.9193749093639294,6357600.00000003,-3923999.9999999534,4941643114.4,4786004314.4,155638800.0,0.0,261.8671,265.0,420.0,400.04,396.96,396.92,397.27,2880000.0,0.0835120752453804,-1.0,-0.9963338375091553,-0.965580403804779,0.7529363632202148,-1.0,0,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,6357600.00000003,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-12-01,-4.03219930699133,-227999034.01710156,-231923034.0171015,4724803954.382898,4431594754.382898,293209200.0,80454.56600000011,292.7493,420.0,399.52,396.13,396.05,396.44,385.22,3960000.0,0.5522215366363525,-1.0,-0.9929009675979614,-0.9790857434272766,0.9839669466018677,-1.0,1,-1,-1,-1,1,-1,1,0,0,-1,1,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,1746126.0,-11473199.999999981,-216525834.0171016,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,4,0,0,-3,5,0,0,0
2025-12-02,-1.1386725135730726,-241199.99999996508,-232164234.01710147,4724562754.382898,4432847554.382898,291715200.0,0.0,254.20151666666663,420.0,399.04,395.34,395.22,395.61,384.41,3960000.0,0.4034916162490845,-1.0,-0.9744948148727417,-0.8415837287902832,0.7073137164115906,-1.0,1,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,-241199.99999996508,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-03,-7.0597981138784665,-105969600.00000001,-338133834.01710147,4618593154.382898,4335269554.382898,283323600.0,0.0,230.45415000000003,420.0,398.6,394.55,394.39,342.23,280.65,3960000.0,0.5104441046714783,-1.0,-0.9938185214996338,-0.9767748117446899,0.9387786984443665,-1.0,1,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,97577999.99999997,0.0,-105969600.00000001,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-04,-1.0712171342947918,2429999.9999999385,-335703834.0171015,4620418354.382898,4476187954.382898,144230399.99999994,0.0,237.3106,420.0,398.08,393.72,393.52,341.58,280.17,2520000.0,-0.771038830280304,-0.999998152256012,-0.9998345971107483,-0.8795999884605408,0.7648006081581116,-1.0,-1,-1,-1,-1,1,-1,-1,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,604800.0,2429999.9999999385,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,-4,0,0,0,0,0,0,0
2025-12-05,-1.0829858798947911,-1350000.0,-337053834.0171015,4619068354.382898,4476187954.382898,142880399.99999994,0.0,188.3115,414.71,397.32,392.74,392.54,340.83,279.61,2520000.0,0.35220369696617126,-0.9999996423721313,-0.9906247854232788,-0.901889443397522,0.6212639808654785,-1.0,0,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,-1350000.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-09,-3.064046608081725,-30401999.999999974,-367455834.0171015,4588666354.382898,4441102354.382898,147563999.99999997,0.0,219.91283333333337,408.07,396.25,391.56,391.4,339.94,280.65,2520000.0,0.06256669759750366,-1.0,-0.9965572357177734,-0.9662714004516602,0.6637136340141296,-1.0,0,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,35085600.000000015,0.0,-30401999.999999974,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-10,-0.9997477886947911,-5183999.999999992,-372639834.0171015,4583482354.382898,4441102354.382898,142380000.0,0.0,202.30094999999997,250.0,250.0,250.0,390.26,339.06,280.65,2520000.0,0.10343163460493088,-1.0,-0.9969297647476196,-0.987843930721283,0.6805921196937561,-1.0,0,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,-5183999.999999992,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-11,-0.9697992878947911,-8783999.999999993,-381423834.0171015,4574698354.382898,4441102354.382898,133596000.0,0.0,235.0135,250.0,250.0,250.0,389.13,338.18,280.65,2520000.0,0.07729411870241165,-1.0,-0.9986372590065002,-0.9752879738807678,0.6478989124298096,-1.0,0,-1,-1,-1,1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,-8783999.999999993,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-12,-2.1846951621708466,-106398000.00000001,-487821834.0171015,4574091160.382898,4540243960.382898,33847200.0,0.0,251.70760000000004,252.0,255.0,255.0,388.04,337.33,280.65,720000.0,-0.813012957572937,-0.9999988079071045,-0.9977919459342957,-0.5190697908401489,-0.9552956223487854,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,607194.0,-106398000.00000001,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,-5,0,0,0
2025-12-15,-0.9422950813971012,0.0,-487821834.0171015,4574091160.382898,4540243960.382898,33847200.0,0.0,293.72229999999996,250.24,254.9,254.59,387.07,336.55,280.65,720000.0,-0.7330663800239563,-0.9999997019767761,-0.9975051879882812,-0.6874651312828064,-0.9135297536849976,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-16,-0.7982950813971011,14400000.0,-473421834.0171015,4588491160.382898,4543843960.382898,44647200.0,0.0,324.73886666666664,252.0,255.0,255.0,386.14,335.81,280.65,720000.0,-0.7023070454597473,-0.9999997019767761,-0.9983922839164734,-0.9189672470092773,-0.8652776479721069,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,14400000.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-17,-0.9259510813971011,1634400.0000000075,-471787434.0171015,4590125560.382898,4545478360.382898,44647200.0,0.0,346.187625,252.0,255.1,255.0,385.25,335.14,280.14,720000.0,-0.392864465713501,-1.0,-0.9982928037643433,-0.9791197776794434,-0.45758017897605896,-1.0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,1634400.0000000075,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-18,-0.9211990813971013,2109599.9999999846,-469677834.0171015,4592235160.382898,4547587960.382898,44647200.0,0.0,379.1691666666666,325.0,362.0,359.0,373.0,334.5,251.0,720000.0,-0.41264593601226807,-1.0,-0.999406635761261,-0.9923976063728333,-0.04535936936736107,-1.0,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,2109599.9999999846,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-19,-0.9175990813971011,2469600.000000005,-467208234.0171015,4594704760.382898,4550057560.382898,44647200.0,0.0,384.92366666666663,322.66,380.5,380.5,373.0,333.9,251.0,720000.0,-0.5628883838653564,-1.0,-0.9996904134750366,-0.9864662289619446,-0.39994707703590393,-1.0,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,2469600.000000005,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-22,-0.9860757640017531,4586400.000000004,-462621834.0171015,4597392340.382898,4108421260.3828983,488971080.0,515977.1322348099,437.8349333333333,321.6,380.5,380.5,373.0,333.4,251.0,5760000.0,0.24227917194366455,-0.12956595420837402,0.9436890482902527,0.9421441555023193,-0.9999585151672363,-0.9918597340583801,0,0,1,1,-1,-1,0,0,1,1,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,1898820.0,4586400.000000004,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,7,7,0,0,0,0
2025-12-23,-0.9343152649820132,4471200.000000006,-458150634.0171015,4599197740.382898,3569922100.3828983,1029275640.0,3228052.9379645586,435.147525,393.0,381.0,381.0,373.0,332.87,251.0,14040000.0,0.9747463464736938,0.4076431393623352,0.9992142915725708,0.9970003962516785,-0.9997906684875488,0.5541024804115295,1,1,1,1,-1,1,1,1,0,0,0,1,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,2665800.0,4471200.000000006,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,6,6,0,0,0,11,0,0
