Fecha,reward,pnl_step,pnl_acumulado,margen_inicial,capital_actual,margin_balance_total,sobre_cobertura_kwh,spot_price,future_price_t1,future_price_t2,future_price_t3,future_price_t4,future_price_t5,future_price_t6,covered_kwh_total,action_cont_1,action_cont_2,action_cont_3,action_cont_4,action_cont_5,action_cont_6,action_disc_raw_1,action_disc_raw_2,action_disc_raw_3,action_disc_raw_4,action_disc_raw_5,action_disc_raw_6,action_disc_exec_1,action_disc_exec_2,action_disc_exec_3,action_disc_exec_4,action_disc_exec_5,action_disc_exec_6,nem_slot_1,nem_slot_2,nem_slot_3,nem_slot_4,nem_slot_5,nem_slot_6,margin_calls_cost,transaction_costs,liquidacion_mtm,liquidacion_vencimiento,demanda_cubrir_kwh_1,demanda_cubrir_kwh_2,demanda_cubrir_kwh_3,demanda_cubrir_kwh_4,demanda_cubrir_kwh_5,demanda_cubrir_kwh_6,contratos_netos_1,contratos_netos_2,contratos_netos_3,contratos_netos_4,contratos_netos_5,contratos_netos_6,terminated,truncated
2025-12-24,-0.5040231831319512,5734800.000000003,-210749676.0171018,4769583300.782899,4229020987.9828987,540562312.8000001,80454.56600000011,270.67695,393.0,381.0,381.0,373.0,332.3,251.0,7560000.0,0.8978667855262756,1.0,1.0,-0.9955964088439941,0.9299107193946838,-0.9995760321617126,1,1,1,-1,1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,5734800.000000003,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-26,-0.5067447831319511,4373999.999999971,-206375676.01710182,4773957300.782899,4234528987.9828987,539428312.8000001,80454.56600000011,253.2591666666667,393.0,381.0,381.0,373.0,331.67,251.0,7560000.0,0.6314768195152283,1.0,1.0,-0.9932538866996765,0.8932875394821167,-0.9998272061347961,1,1,1,-1,1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,4373999.999999971,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-29,-0.3545655831319511,80463600.0,-125912076.01710182,4854420900.782899,4316306587.982899,538114312.8000001,80454.56600000011,320.7418,393.0,399.0,402.0,372.1,330.94,250.55,7560000.0,0.05967836081981659,0.9999998807907104,1.0,-0.994422972202301,0.9806780815124512,-0.9999880194664001,0,1,1,-1,1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,80463600.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-30,-0.510690383131951,2401200.000000026,-123510876.0171018,4856822100.782899,4320021787.982899,536800312.8,80454.56600000011,298.5135166666667,393.0,399.0,402.0,371.21,330.21,250.1,7560000.0,-0.32853859663009644,0.999999463558197,1.0,-0.9964778423309326,0.9941582679748535,-0.9999972581863403,0,1,1,-1,1,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,2401200.000000026,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2026-01-02,-1.120410024801663,47187047.61290329,-76323828.4041985,4902399926.795802,4190212754.7958016,712187172.0000001,4173038.920083958,334.41450000000003,399.0,402.0,370.43,329.58,249.72,371.39,10800000.0,0.7845841646194458,0.9195241928100586,1.0,0.9997366666793823,0.9997574090957642,-0.3169238865375519,1,1,1,1,1,0,0,0,1,0,1,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,1609221.6,-4319999.9999999795,51507047.61290327,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,6,0,9,0,0,0
2026-01-05,-0.7123541746539795,-7257600.000000008,-83581428.40419851,4894341571.595802,4069298719.595802,825042852.0,2954168.49841325,324.7563666666667,399.0,402.0,369.69,328.95,249.35,370.72,12960000.0,0.9214822053909302,0.9982568025588989,1.0,0.9998471736907959,0.9839372634887695,0.940518856048584,1,1,1,1,1,1,0,0,0,0,0,1,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,800755.2000000002,-7257600.000000008,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,6,0,0
2026-01-06,-0.6362335350920232,-9223200.000000063,-92804628.40419857,4885118371.595802,4069298719.595802,815819652.0,2954168.49841325,317.9762,399.0,402.0,368.95,328.32,248.98,370.05,12960000.0,0.870851993560791,0.9988248944282532,1.0,0.9971555471420288,0.9975570440292358,0.5196433067321777,1,1,1,1,1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-9223200.000000063,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-07,-0.6361974361447335,-9216000.00000004,-102020628.40419862,4875902371.595802,4069298719.595802,806603652.0,2954168.49841325,274.1542083333333,399.0,402.0,368.21,327.7,248.61,369.38,12960000.0,0.9074113965034485,0.99990314245224,1.0,0.994579017162323,0.9891886115074158,0.6691917777061462,1,1,1,1,1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-9216000.00000004,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-08,-0.6570229523645337,-16675200.000000007,-118695828.40419862,4859227171.595802,4042028719.595802,817198452.0,2954168.49841325,194.06564166666664,395.81,401.08,367.4,327.08,248.21,368.68,12960000.0,0.93292635679245,0.9999392628669739,1.0,0.9988147020339966,0.9373815655708313,0.5733968019485474,1,1,1,1,1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,27270000.00000003,0.0,-16675200.000000007,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-09,-0.6614537828016532,-18233999.99999997,-136929828.4041986,4840993171.595802,4014801919.595802,826191252.0,2954168.49841325,196.36796666666663,392.13,400.08,366.55,326.39,247.79,367.94,12960000.0,0.9664332866668701,0.9993852972984314,1.0,0.9999614357948303,0.8055916428565979,-0.016519563272595406,1,1,1,1,1,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,27226799.999999985,0.0,-18233999.99999997,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-13,-1.060527383547992,-98456399.99999999,-235386228.4041986,4752343171.595802,4054617199.595802,697725972.0,794168.4984132499,145.00768333333335,385.78,398.8,365.49,325.51,247.24,367.06,10800000.0,0.9990450143814087,0.9997266530990601,1.0,0.9999555349349976,0.6451815962791443,-0.542702853679657,1,1,1,1,1,-1,0,0,0,0,0,-1,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,74293200.00000003,792849.6,-98456399.99999999,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,-6,0,0
2026-01-14,-0.5763232155845854,-51029999.99999998,-286416228.4041986,4701313171.595802,4054617199.595802,646695972.0,794168.4984132499,137.46183333333332,379.22,393.66,362.02,323.13,245.93,365.11,10800000.0,0.9999270439147949,0.9999628663063049,1.0,0.9999668598175049,0.9874141812324524,-0.18494175374507904,1,1,1,1,1,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-51029999.99999998,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-15,-0.49684571171549285,-36388800.00000006,-322805028.40419865,4664924371.595802,4000023199.595802,664901172.0,794168.4984132499,143.19950833333334,372.32,388.38,358.54,320.77,244.6,363.17,10800000.0,0.999993622303009,0.9998346567153931,1.0,0.999655544757843,0.9096279144287109,-0.4949071407318115,1,1,1,1,1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,54594000.00000001,0.0,-36388800.00000006,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-16,-1.1625399140498123,-118224000.00000003,-441029028.40419865,4546700371.595802,3921917599.595802,624782772.0,794168.4984132499,117.61296666666664,300.0,383.02,355.06,318.4,243.28,361.25,10800000.0,0.9999972581863403,0.9998747706413269,1.0,0.999531626701355,0.9195016622543335,-0.6255930066108704,1,1,1,1,1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,78105599.99999999,0.0,-118224000.00000003,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-19,-0.5522853289027835,-51861599.99999996,-492890628.4041986,4494838771.595802,3858647599.595802,636191172.0,794168.4984132499,147.51685,285.0,377.66,351.58,316.01,241.97,359.34,10800000.0,0.9999980330467224,0.9999428391456604,0.9999998807907104,0.9987573623657227,0.8526807427406311,-0.46552714705467224,1,1,1,1,1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,63269999.99999997,0.0,-51861599.99999996,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-20,-3.4317356964120473,-243338400.00000003,-736229028.4041986,4251500371.595802,3583168399.595802,668331972.0000001,794168.4984132499,176.72193333333334,285.0,310.0,300.0,313.64,240.64,357.4,10800000.0,0.999998927116394,0.9998893737792969,0.9999997615814209,0.9998164772987366,0.7987900376319885,-0.6049630641937256,1,1,1,1,1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,275479200.0,0.0,-243338400.00000003,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-21,-0.4492580058488032,-25660799.99999997,-761889828.4041986,4225839571.595802,3520996399.595802,704843172.0000001,794168.4984132499,181.46936666666667,297.5,300.0,300.0,311.26,239.32,355.47,10800000.0,0.9999988079071045,0.9997497200965881,1.0,0.9999326467514038,0.9536230564117432,-0.8373288512229919,1,1,1,1,1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,62172000.000000015,0.0,-25660799.99999997,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-22,0.6826539941511967,540295200.0,-221594628.40419865,4766134771.595802,4050131599.595802,716003172.0000001,794168.4984132499,188.178,297.5,310.0,300.0,370.0,370.0,370.0,10800000.0,0.9999989867210388,0.9993184804916382,1.0,0.9999048709869385,0.9792927503585815,-0.9309654235839844,1,1,1,1,1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,540295200.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-23,-0.40643240584880325,-4247999.999999994,-225842628.40419865,4761886771.595802,4050131599.595802,711755172.0000001,794168.4984132499,202.59423333333336,297.5,307.5,300.0,370.0,370.0,370.0,10800000.0,0.9999986886978149,0.999156653881073,1.0,0.9998958110809326,0.9873524904251099,-0.970698893070221,1,1,1,1,1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-4247999.999999994,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-26,-0.34192040584880323,28007999.999999993,-197834628.40419865,4789894771.595802,4054451599.595802,735443172.0000001,794168.4984132499,248.15596666666667,297.5,310.0,300.0,370.0,370.0,370.0,10800000.0,0.9999993443489075,0.9985652565956116,1.0,0.999944269657135,0.9668779969215393,-0.9298352003097534,1,1,1,1,1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,28007999.999999993,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-27,-0.41158129353167366,-5975999.999999988,-203810628.40419865,4783918771.595802,4054451599.595802,729467172.0000001,794168.4984132499,262.064375,297.5,307.5,300.0,370.0,370.0,370.0,10800000.0,0.999999463558197,0.9996609091758728,1.0,0.9999530911445618,0.91245037317276,-0.6623963117599487,1,1,1,1,1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-5975999.999999988,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-28,-0.5964369252820565,-33444000.000000015,-237254628.40419865,4750474771.595802,4054451599.595802,696023172.0000001,794168.4984132499,258.02823333333333,290.0,295.0,300.0,370.0,370.0,370.0,10800000.0,0.9999995231628418,1.0,0.9999188184738159,0.9999614953994751,0.9653078317642212,-0.49574780464172363,1,1,1,1,1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-33444000.000000015,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-29,-0.43300336109660487,-4903199.999999991,-242157828.40419865,4745571571.595802,4054451599.595802,691119972.0000001,794168.4984132499,246.27239166666664,287.0,295.0,300.0,370.0,370.0,370.0,10800000.0,0.9999988675117493,1.0,0.9999929666519165,0.9999915361404419,0.8685301542282104,-0.5655418634414673,1,1,1,1,1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-4903199.999999991,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-30,-5.0,-1147291149.2010264,-1389448977.605225,3598280422.394776,3598280422.394776,0.0,0.0,206.1265,287.0,295.0,300.0,367.3,367.67,368.19,0.0,0.9999994039535522,1.0,0.9999992847442627,0.9997355937957764,0.9940724968910217,-0.4655652344226837,1,1,1,1,1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,-1147291149.2010264,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,1,0
