Fecha,Precio_COP/kWh_0-7,Precio_COP/kWh_7-17,Precio_COP/kWh_17-23,Precio_COP/kWh_Dia
2022-03-18,191.0462,241.92119999999997,239.34977142857142,224.21286666666666
2022-03-19,199.27645,213.14297777777776,217.63448571428572,209.830825
2022-03-20,202.4212,205.0323111111111,211.63534285714286,206.08782499999998
2022-03-21,196.9212,209.80975555555557,223.31948571428572,209.45390833333332
2022-03-22,199.07595,231.9650888888889,227.07334285714288,219.57528333333335
2022-03-23,138.8345,252.8087222222222,239.4420714285714,210.91870833333334
2022-03-24,213.1712,251.64120000000003,237.63548571428572,234.73286666666664
2022-03-25,236.1087,246.03231111111108,245.34977142857142,242.52536666666666
2022-03-26,243.0462,246.75386666666665,246.70634285714283,245.50411666666665
2022-03-27,244.1712,246.5045333333333,247.49262857142858,246.01495
2022-03-28,252.796075,276.9212,286.6354857142857,271.712825
2022-03-29,250.54557499999999,281.81008888888886,299.92105714285714,276.67095
2022-03-30,230.9212,290.0323111111111,306.06405714285717,275.0045333333333
