Fecha,Demanda_kWh_0-7,Demanda_kWh_7-17,Demanda_kWh_17-23,Demanda_kWh_Dia
2023-03-11,52718903.63,90171219.92,62397209.26,205287332.81
2023-03-12,48710759.21,78698094.64,59754886.23,187163740.08
2023-03-13,51495165.11,94331517.83,65848501.87,211675184.81
2023-03-14,53576411.6,95788131.43,65833799.18,215198342.21
2023-03-15,53267137.65,94679675.11,66151755.55,214098568.31
2023-03-16,53588028.839999996,95522100.9,66037062.49,215147192.23
2023-03-17,53323938.28,96046813.44,67025755.68,216396507.4
2023-03-18,53605445.3,91872737.48,63696901.24,209175084.02
2023-03-19,49711157.22,79348655.54,59492869.18,188552681.94
2023-03-20,49206045.69,83367381.09,62904336.67,195477763.45
2023-03-21,53341993.53,98132466.56,68294330.18,219768790.27
2023-03-22,54914463.52,97769362.44,68289359.17,220973185.13
2023-03-23,55158440.9,97895716.98,68291618.17,221345776.05
2023-03-24,55623309.74,99273487.66,68435587.86,223332385.26
2023-03-25,54341232.71,93688141.34,65351176.98,213380551.03
2023-03-26,51049336.23,82077612.46,61561758.93,194688707.62
2023-03-27,53029287.75,97670470.42999999,67208353.71,217908111.89
2023-03-28,54723438.94,98150598.26,68249074.11,221123111.31
2023-03-29,55225645.35,97840750.03,67875292.59,220941687.97
2023-03-30,54759710.19,98237461.72,68527903.36,221525075.27
2023-03-31,55325267.72,98619141.35,68028980.78,221973389.85
2023-04-01,54606473.74,93348245.35,64683717.42,212638436.51
2023-04-02,50976926.62,81525680.41,60875214.71,193377821.74
2023-04-03,52134697.05,97336051.25,67961772.64,217432520.94
2023-04-04,54381249.52,97970439.87,67589149.62,219940839.01
2023-04-05,54668046.53,96095051.54,65762198.44,216525296.51
2023-04-06,50696635.94,78520248.43,56982256.68,186199141.05
2023-04-07,46384341.17,73328393.95,55443564.23,175156299.35
2023-04-08,46829916.77,82351777.35,60279019.41,189460713.53
2023-04-09,48239509.64,79990762.34,60787972.33,189018244.31
2023-04-10,52120769.81,97859247.08,68191958.6,218171975.49
2023-04-11,55411112.15,98453038.79,68071104.63,221935255.57
2023-04-12,55227981.77,98392368.37,68619908.55,222240258.69
2023-04-13,55551239.03,98985088.88,68892835.61,223429163.52
2023-04-14,56120357.4,101286303.33,69645245.91,227051906.64
2023-04-15,55224384.76,95546253.56,65791828.13,216562466.45
2023-04-16,51440766.81,79250193.84,60232323.45,190923284.1
2023-04-17,51725627.33,95048508.88,66823911.18,213598047.39
2023-04-18,54198886.54,97952440.49,68395242.2,220546569.23
2023-04-19,54791970.56,98652606.53,69049835.72,222494412.81
2023-04-20,55983103.81,99479263.51,68637124.63,224099491.95
2023-04-21,55321690.68,97523218.46,67247732.68,220092641.82
2023-04-22,53414045.68,92400647.28,64308426.56,210123119.52
2023-04-23,50204550.25,79922954.23,60543226.15,190670730.63
2023-04-24,52010433.39,96489934.73,67389215.94,215889584.06
2023-04-25,54321275.69,97676440.15,68022251.41,220019967.25
2023-04-26,54866027.63,99171683.48,68771137.41,222808848.52
2023-04-27,55730631.26,99942373.56,69461988.25,225134993.07
2023-04-28,56297282.0,99195719.45,68702464.96,224195466.41
2023-04-29,54620366.62,94570828.47,65415361.79,214606556.88
2023-04-30,51724405.71,79365342.44,58617832.35,189707580.5
2023-05-01,48201060.3,82157767.28,62299496.89,192658324.47
2023-05-02,53236117.86,100140342.74,70550278.41,223926739.01
2023-05-03,56651576.69,102303700.11,71234368.53,230189645.33
2023-05-04,57158124.17,103458407.14,71288915.38,231905446.69
2023-05-05,58523136.19,105531469.61,72755780.5,236810386.3
2023-05-06,57803356.69,98932867.07,67720423.58,224456647.34
2023-05-07,53004485.55,83878685.36,63846323.79,200729494.7
2023-05-08,54779392.17,101575803.24,70443689.75,226798885.16
2023-05-09,57541777.92,103306280.28,71133201.26,231981259.46
2023-05-10,57087948.33,100014452.19,69607475.08,226709875.6
2023-05-11,56408067.81,102453986.96,70829065.11,229691119.88
2023-05-12,57461437.41,103323673.09,71191537.48,231976647.98
2023-05-13,56857476.7,98353577.87,67862665.29,223073719.86
2023-05-14,53366153.44,83248966.08,61829760.23,198444879.75
2023-05-15,54147199.43,99771216.35,69388797.05,223307212.83
2023-05-16,56830988.160000004,100588344.54,67999944.56,225419277.26
2023-05-17,54439847.87,99093034.39,70031359.55,223564241.81
2023-05-18,56447791.11,102925908.62,72063722.48,231437422.21
2023-05-19,57963369.15,104457269.92999999,71787917.08,234208556.16
2023-05-20,56685128.46,95910478.56,66722295.9,219317902.92
2023-05-21,52448250.41,81079006.84,58829624.22,192356881.47
2023-05-22,48164921.58,82819387.35,62365781.25,193350090.18
2023-05-23,52979964.72,97952586.46,68613729.35,219546280.53
2023-05-24,55040759.410000004,99736820.89,69025888.57,223803468.87
2023-05-25,55330404.94,99236647.35,68330051.14,222897103.43
2023-05-26,55155392.86,99050885.36,67498857.31,221705135.53
2023-05-27,53416017.16,93812307.86,65218306.28,212446631.3
2023-05-28,50623299.22,80713511.36,61434266.910000004,192771077.49
2023-05-29,52575920.22,98308855.55,68048712.34,218933488.10999998
2023-05-30,54953606.75,98397939.29,67645841.04,220997387.08
2023-05-31,55090449.93,99137993.95,68620330.23,222848774.10999998
2023-06-01,55275152.25,97106720.61,67156197.88,219538070.74
2023-06-02,54226771.62,98818923.12,68946222.87,221991917.61
2023-06-03,55001340.88,95461424.1,66692521.13,217155286.11
2023-06-04,52172970.87,79805806.64,60071376.17,192050153.68
2023-06-05,51780119.56,97505703.31,68510160.37,217795983.24
2023-06-06,55714629.39,99404457.78,69229334.22,224348421.39
2023-06-07,56144564.11,101274403.8,71009702.46,228428670.37
2023-06-08,57378353.57,97854139.62,66857884.300000004,222090377.49
2023-06-09,54471703.02,99028166.33,69605613.51,223105482.86
2023-06-10,55125777.4,94558825.39,64665281.69,214349884.48
2023-06-11,50695334.0,81786681.88,61382771.53,193864787.41
2023-06-12,51120878.04,85973002.49,64416168.48,201510049.01
2023-06-13,54309039.46,101792320.63,70724676.85,226826036.94
2023-06-14,57242956.58,101927630.27,70502827.03,229673413.88
2023-06-15,56153178.07,100497225.95,69927065.35,226577469.37
2023-06-16,56480475.26,100586326.51,68327570.19,225394371.96
2023-06-17,54300633.81,92522938.79,64352071.62,211175644.22
2023-06-18,50230316.06,79911186.91,60315838.19,190457341.16
2023-06-19,50218351.96,84840581.22,64480186.61,199539119.79
2023-06-20,54818585.81,102899817.07,71655067.39,229373470.27
2023-06-21,57822901.22,104642187.99,71791955.15,234257044.36
2023-06-22,58217644.92,103756898.67,71267195.05,233241738.64
2023-06-23,57155255.08,102919658.79,69820806.35,229895720.22
2023-06-24,55590680.38,95014274.1,65573498.57,216178453.05
2023-06-25,52076906.09,81113248.36,60989353.17,194179507.62
2023-06-26,52390783.12,96295950.71,66000956.79,214687690.62
2023-06-27,53696518.99,99652393.33,69113187.3,222462099.62
2023-06-28,55584002.75,101109400.37,69940155.94,226633559.06
2023-06-29,56619179.65,103184246.4,70874378.44,230677804.49
2023-06-30,57020030.63,102154415.87,70353776.79,229528223.29
2023-07-01,56566830.52,94902925.74,64911752.269999996,216381508.53
2023-07-02,51137707.2,78948211.42,58477692.85,188563611.47
2023-07-03,49214510.17,81710155.89,61507486.16,192432152.22
2023-07-04,52527939.63,96923628.06,67963840.94,217415408.63
2023-07-05,54764256.9,99063086.87,68624925.39,222452269.16
2023-07-06,55410013.26,98463299.32,67947505.76,221820818.34
2023-07-07,54899121.97,98703151.92,67343518.62,220945792.51
2023-07-08,53983523.21,92665373.87,64523903.46,211172800.54
2023-07-09,50770254.11,81366019.58,62021307.17,194157580.86
2023-07-10,53685490.67,98855118.29,68762799.28,221303408.24
2023-07-11,55842255.199999996,100636890.63,68868785.5,225347931.33
2023-07-12,54878010.49,99117167.51,69625397.3,223620575.3
2023-07-13,56374904.6,101879753.46,71067927.68,229322585.74
2023-07-14,57698668.410000004,101639499.91,69661167.61,228999335.93
2023-07-15,55803154.06,95639919.94,66314984.65,217758058.65
2023-07-16,52327932.64,81453539.54,61500354.34,195281826.52
2023-07-17,53409093.0,99529206.8,68953748.72,221892048.52
2023-07-18,55672325.02,101088437.99,69986608.75,226747371.76
2023-07-19,56874789.63,101744491.52,70108882.64,228728163.79
2023-07-20,55468883.16,90781011.14,67429224.25,213679118.55
2023-07-21,57132896.48,102989651.4,70469111.56,230591659.44
2023-07-22,56234532.7,95102311.53,66022547.78,217359392.01
2023-07-23,52491897.83,82650644.35,63260934.44,198403476.62
2023-07-24,54927887.0,101910395.83,71221277.45,228059560.28
2023-07-25,57752655.95,102866607.74,71398755.77,232018019.46
2023-07-26,57620014.51,101364861.9,70390876.19,229375752.6
2023-07-27,56993376.4,100935232.64,70479932.66,228408541.7
2023-07-28,57367894.32,103120794.74,70731593.1,231220282.16
2023-07-29,57008304.86,97609018.0,68276707.06,222894029.92
2023-07-30,54812874.05,85248917.93,63274983.55,203336775.53
2023-07-31,54456800.72,100411171.09,69713240.03,224581211.84
2023-08-01,56759247.09,100895671.23,70090228.96,227745147.28
2023-08-02,56877855.83,102386160.88,71634098.54,230898115.25
2023-08-03,58495838.04,103943644.9,72577235.56,235016718.5
2023-08-04,59091291.55,104899871.75,72409501.5,236400664.8
2023-08-05,57754986.51,97798065.27,68519953.98,224073005.76
2023-08-06,54736961.269999996,84795007.42999999,63388338.43,202920307.13
2023-08-07,53019022.91,87538175.12,65116201.89,205673399.92
2023-08-08,56079283.63,103526128.08,72362595.32,231968007.03
2023-08-09,58744576.74,103577684.04,71672618.39,233994879.17
2023-08-10,58056632.29,103080336.73,71549386.15,232686355.17
2023-08-11,59152299.550000004,105025925.99,72351868.93,236530094.47
2023-08-12,58401422.77,99073476.25,68652870.87,226127769.89
2023-08-13,54578629.51,86101174.28,63591710.35,204271514.14000002
2023-08-14,55135177.55,101776978.76,70220287.25,227132443.56
2023-08-15,57362587.12,100633623.13,70367005.77,228363216.02
2023-08-16,57146389.2,100849617.65,70907248.63,228903255.48
2023-08-17,58133276.96,102449459.43,71565341.28,232148077.67
2023-08-18,58160471.51,103506816.74,72227505.72,233894793.97
2023-08-19,58694290.93,99098097.17,68587461.18,226379849.28
2023-08-20,54717601.61,83108222.5,62135024.34,199960848.45
2023-08-21,51841956.15,85638989.59,63423248.45,200904194.19
2023-08-22,54028682.85,95860955.5,67446049.06,217335687.41
2023-08-23,54706767.78,98385786.73,70109450.34,223202004.85
2023-08-24,56242112.53,99736690.88,71061086.5,227039889.91
2023-08-25,57794377.55,102319902.35,71632152.8,231746432.7
2023-08-26,57246735.03,97490538.1,66591639.12,221328912.25
2023-08-27,52032170.26,83618928.77,64358958.58,200010057.61
2023-08-28,55909380.88,102252195.49,71550150.38,229711726.75
2023-08-29,57929524.06,103841251.09,73999768.4,235770543.55
2023-08-30,59731607.58,106003632.17,74043530.78,239778770.53
2023-08-31,59563710.6,104916060.62,73878751.87,238358523.09
2023-09-01,59707522.04,105616390.8,73987822.83,239311735.67
2023-09-02,59481640.11,97715797.63,67070228.41,224267666.15
2023-09-03,52323629.01,83137698.72,63494351.49,198955679.22
2023-09-04,53802887.08,99763396.85,71010820.17999999,224577104.11
2023-09-05,57845640.09,104084370.29,72486628.5,234416638.88
2023-09-06,58854596.44,105652496.34,73976883.71,238483976.49
2023-09-07,59661464.36,105365899.76,73444105.62,238471469.74
2023-09-08,59374958.5,105935729.04,73333653.14,238644340.68
2023-09-09,58515909.4,98316777.82,67026530.42,223859217.64
2023-09-10,52537831.15,82828137.4,62465660.18,197831628.73
2023-09-11,54323330.83,102342843.24,72199033.64,228865207.71
2023-09-12,58444678.65,104086544.76,73608270.7,236139494.11
2023-09-13,58820826.14,104212093.6,72400309.39,235433229.13
2023-09-14,58766857.21,104664725.05,72843663.77,236275246.03
2023-09-15,58516408.26,103293623.88,70735117.96,232545150.1
2023-09-16,56268288.2,96723705.17,67913137.78,220905131.15
2023-09-17,53929749.07,83636685.4,63623116.7,201189551.17
2023-09-18,54516000.8,100998526.92,70218978.66,225733506.38
2023-09-19,56850911.64,102839008.79,72387728.58,232077649.01
2023-09-20,58341148.21,103635876.05,72751329.03,234728353.29
2023-09-21,58510957.83,105655989.18,73995536.14,238162483.15
2023-09-22,59796302.48,106391057.87,72883497.8,239070858.15
2023-09-23,57978389.19,97444989.54,67604203.76,223027582.49
2023-09-24,53486000.94,84536758.84,64757657.94,202780417.72
2023-09-25,55804253.47,103300643.54,73270025.66,232374922.67
2023-09-26,58585549.26,103859545.56,73126919.0,235572013.82
2023-09-27,58854476.65,105142381.89,73766009.52,237762868.06
2023-09-28,58962436.79,103461777.79,72389607.07,234813821.65
2023-09-29,57768932.26,104053237.53999999,72930052.33,234752222.13
2023-09-30,58537469.51,99647243.58,69493505.27,227678218.36
2023-10-01,54415779.64,85275483.81,65195971.83,204887235.28
2023-10-02,56381680.73,103469488.0,72244506.19,232095674.92
2023-10-03,58286693.28,102357495.49,71509778.89,232153967.66
2023-10-04,57113791.45,99244035.2,70370970.79,226728797.44
2023-10-05,57113437.67,102328094.65,70610509.09,230052041.41
2023-10-06,56638156.82,101608935.52,70981355.64,229228447.98
2023-10-07,56192900.99,97571474.03,66736441.51,220500816.53
2023-10-08,52798567.85,81492782.84,62009586.71,196300937.4
2023-10-09,53043207.18,101782926.12,70475247.78,225301381.08
2023-10-10,56470695.29,103480800.82000001,71616239.19,231567735.3
2023-10-11,56742507.51,102858567.4,72649157.97,232250232.88
2023-10-12,58266924.88,105730910.5,72609110.26,236606945.64000002
2023-10-13,57820997.37,104770565.62,72416995.74,235008558.73
2023-10-14,57452223.95,95636995.77,66409752.89,219498972.61
2023-10-15,52353497.57,82908849.61,62495488.52,197757835.7
2023-10-16,51140502.28,83649356.3,63752389.06,198542247.64
2023-10-17,53869137.19,101342486.52,71990975.9,227202599.60999998
2023-10-18,57389721.73,102479852.51,72629417.9,232498992.14
2023-10-19,58660437.12,103645158.42,72976935.44,235282530.98
2023-10-20,57838022.29,101420627.2,70547616.95,229806266.44
2023-10-21,55817566.92,95764266.34,66050760.12,217632593.38
2023-10-22,51449634.47,82287811.14,62856024.15,196593469.76
2023-10-23,54222625.46,102528123.05,71420169.8,228170918.31
2023-10-24,57318244.87,100816650.18,70689274.86,228824169.91
2023-10-25,56882199.73,100109215.01,68324784.75,225316199.49
2023-10-26,54605031.57,98551281.22,68167164.12,221323476.91
2023-10-27,54857781.64,97508997.97,67742788.47,220109568.08
2023-10-28,53762470.46,92654263.89,62981558.88,209398293.23
2023-10-29,49274269.71,78187802.59,60607098.98,188069171.28
2023-10-30,52212979.31,98589318.56,68638314.18,219440612.05
2023-10-31,54758265.49,98578761.96,67529028.72,220866056.17
2023-11-01,55695002.85,96271062.12,66806853.75,218772918.72
2023-11-02,53478014.47,97382243.65,67698205.22,218558463.34
2023-11-03,54131417.09,98025010.68,69056903.56,221213331.33
2023-11-04,54393771.23,93768172.21,65888634.52,214050577.96
2023-11-05,51506788.9,82263105.1,62402046.63,196171940.63
2023-11-06,50822653.089999996,84837867.97,63705641.36,199366162.42
2023-11-07,53631246.19,99192797.19,70420217.62,223244261.0
2023-11-08,56453514.52,102325759.76,72510604.0,231289878.28
2023-11-09,58075985.74,104776872.56,73587754.33,236440612.63
2023-11-10,58472403.6,102852198.19,72645153.83,233969755.62
2023-11-11,57708905.46,97907741.84,68304608.83,223921256.13
2023-11-12,53695433.7,84800441.22,63379928.79,201875803.71
2023-11-13,51884885.87,87806585.11,66634804.05,206326275.03
2023-11-14,55698289.82,103102623.5,72852577.36,231653490.68
2023-11-15,58171998.43,100941183.67,70101339.84,229214521.94
2023-11-16,56849623.64,102604270.4,72761101.14,232214995.18
2023-11-17,57971229.24,104183077.99,72154747.15,234309054.38
2023-11-18,56744058.12,95147730.46,66411591.78,218303380.35999998
2023-11-19,51781911.61,80469654.26,61824024.78,194075590.65
2023-11-20,52985609.58,100072584.59,69951554.27,223009748.44
2023-11-21,55665142.7,101375139.98,71524145.32,228564428.0
2023-11-22,56581133.97,101313161.59,71188758.19,229083053.75
2023-11-23,56895110.39,102835051.07,72162717.25,231892878.71
2023-11-24,57895536.53,102832497.35,71100849.84,231828883.72
2023-11-25,56173056.67,95260446.59,66530477.11,217963980.37
2023-11-26,52337126.18,83346321.07,64193608.33,199877055.58
2023-11-27,54882889.04,102093924.76,71485449.67,228462263.47
2023-11-28,57179392.5,103386135.05,72256318.77,232821846.32
2023-11-29,57395869.96,102692964.23,72209029.19,232297863.38
2023-11-30,57602924.93,103185166.6,72078227.7,232866319.23
2023-12-01,57095231.01,102440443.67999999,71523208.96,231058883.65
2023-12-02,56392181.65,95724670.03,67522418.49,219639270.17
2023-12-03,52523542.79,84351271.25,64858184.37,201732998.41
2023-12-04,55265592.54,101880074.95,72543420.0,229689087.49
2023-12-05,58223374.72,104173195.21,73030841.95,235427411.88
2023-12-06,57972310.13,103888733.04,72376636.36,234237679.53
2023-12-07,57974335.18,102767917.59,67620142.11,228362394.88
2023-12-08,54856650.57,89182341.74,65999724.82,210038717.13
2023-12-09,55124249.62,95764111.58,68350711.96,219239073.16
2023-12-10,54372919.47,86338874.66,65558709.33,206270503.46
2023-12-11,55529409.5,103770520.71,73013209.41,232313139.62
2023-12-12,58319523.42,105064082.41,73475465.16,236859070.99
2023-12-13,58192361.07,104788520.67,72829026.41,235809908.15
2023-12-14,58475203.76,104799893.53,72548517.46,235823614.75
2023-12-15,58324678.91,102941816.28,71093095.15,232359590.34
2023-12-16,56787538.59,95746981.6,66849414.94,219383935.13
2023-12-17,52738684.29,84101596.83,64010157.3,200850438.42
2023-12-18,54694553.63,101084444.49,70956082.93,226735081.05
2023-12-19,57241264.26,101072452.63,70580670.31,228894387.2
2023-12-20,57019341.76,101616468.3,70936625.57,229572435.63
2023-12-21,57074580.29,99509472.5,70576614.05,227160666.84
2023-12-22,56967905.38,100557851.17999999,70173817.3,227699573.86
2023-12-23,56260371.94,92477162.89,66162730.36,214900265.19
2023-12-24,52804660.36,83323624.6,61631406.42,197759691.38
2023-12-25,51096534.59,76569656.24,59862842.75,187529033.58
2023-12-26,51960541.53,96733060.12,68420648.19,217114249.84
2023-12-27,54895059.33,97362284.81,68704124.79,220961468.93
2023-12-28,55119814.81,97004694.64,68264797.73,220389307.18
2023-12-29,54804765.17,94089048.12,66485229.86,215379043.15
2023-12-30,53282840.62,86784364.48,63323015.61,203390220.71
2023-12-31,51041141.31,79730887.73,59410484.839999996,190182513.88
2024-01-01,48295437.27,70588450.72,56064773.7,174948661.69
2024-01-02,49374022.97,88706387.12,64638105.93,202718516.02
2024-01-03,53041791.5,93519878.3,67273522.47,213835192.27
2024-01-04,54581791.02,95274535.86,68520455.08,218376781.96
2024-01-05,55514176.31,96297382.17,68331839.33,220143397.81
2024-01-06,54548010.82,90525190.91,65463878.21,210537079.94
2024-01-07,52483787.39,81393080.61,61868538.589999996,195745406.59
2024-01-08,51587494.52,83796312.02,64104329.12,199488135.66
2024-01-09,54037270.77,98448306.34,69969827.65,222455404.76
2024-01-10,56609373.29,101089308.61,70879523.19,228578205.09
2024-01-11,57347226.0,102032042.53999999,71406005.67,230785274.21
2024-01-12,57933106.46,102890979.25,71191733.74,232015819.45
2024-01-13,57316940.33,95744502.39,67336967.51,220398410.23
2024-01-14,53459050.99,84008569.27,64190916.92,201658537.18
2024-01-15,55278352.98,102028150.6,71719588.16,229026091.74
2024-01-16,57762222.17,102832494.31,71608819.59,232203536.07
2024-01-17,58071433.86,103421852.67999999,72423685.02,233916971.56
2024-01-18,58553658.48,103564628.64,72340676.66,234458963.78
2024-01-19,58503234.17,104209818.84,72332472.64,235045525.65
2024-01-20,58180605.25,98188452.66,68244191.19,224613249.1
2024-01-21,54496923.46,84831192.24,64700600.7,204028716.4
2024-01-22,55460682.8,101795195.14,72300739.77,229556617.71
2024-01-23,58230365.230000004,103203563.25,72123054.57000001,233556983.05
2024-01-24,58246435.23,103048695.08,72461059.57,233756189.88
2024-01-25,58747164.25,102893026.72,71948039.98,233588230.95
2024-01-26,58325910.69,103285206.77,72873563.83,234484681.29
2024-01-27,58142059.18,97595672.18,68186290.42,223924021.78
2024-01-28,54472814.08,84485792.34,64684756.09,203643362.51
2024-01-29,55973989.62,102988545.71,71689480.72,230652016.05
2024-01-30,58895215.22,104258565.14,72285673.6,235439453.96
2024-01-31,58744792.48,103406762.39,71755937.2,233907492.07
2024-02-01,58558884.05,101806118.62,70967619.95,231332622.62
2024-02-02,58413315.63,100569870.18,68632530.05,227615715.86
2024-02-03,55826090.7,93961930.68,65848753.19,215636774.57
2024-02-04,52362180.14,82074997.53,62671414.79,197108592.46
2024-02-05,54806076.6,98241907.64,68637599.27,221685583.51
2024-02-06,56244716.44,99102765.06,68873687.78,224221169.28
2024-02-07,56553952.22,97419313.35,67005918.74,220979184.31
2024-02-08,55213009.77,98148486.17,68106328.72,221467824.66
2024-02-09,55721799.85,99816728.88,69394197.85,224932726.58
2024-02-10,56174105.53,95157016.42,66555630.96,217886752.91
2024-02-11,53031188.5,84263419.96,64584503.25,201879111.71
2024-02-12,56289231.73,101537189.81,71443407.79,229269829.33
2024-02-13,58414070.74,102652099.29,72468294.5,233534464.53
2024-02-14,59361848.51,103442810.95,72265726.98,235070386.44
2024-02-15,59241862.0,104305943.01,73061742.22,236609547.23
2024-02-16,59994511.17,104623424.78,73121550.83,237739486.78
2024-02-17,59252878.230000004,99186497.42,69370523.3,227809898.95
2024-02-18,55411137.06,85698634.32,66283198.019999996,207392969.4
2024-02-19,57457968.91,102952841.79,71907009.31,232317820.01
2024-02-20,59177118.45,103073504.52,71837058.63,234087681.6
2024-02-21,58785032.95,100224489.97,70374700.33,229384223.25
2024-02-22,57695289.38,100053788.88,69880977.77,227630056.03
2024-02-23,57306077.91,101573501.82,70530068.19,229409647.92
2024-02-24,56913292.65,96871708.42,67464695.92,221249696.99
2024-02-25,53691315.8,83698995.54,63791803.07,201182114.41
2024-02-26,55735293.83,100469378.61,70600880.97,226805553.41
2024-02-27,58391940.54,102701996.64,71500570.13,232594507.31
2024-02-28,58242832.55,103118805.26,72294180.87,233655818.68
2024-02-29,59013041.29,103565684.06,72694195.87,235272921.22
2024-03-01,59074820.19,101680554.65,71275307.3,232030682.14
2024-03-02,57118597.74,95969418.86,67308589.4,220396606.0
2024-03-03,53512704.42,81966878.13,63854675.269999996,199334257.82
2024-03-04,55844931.410000004,101833452.41,71342183.06,229020566.88
2024-03-05,58549846.25,102664354.52,72652287.85,233866488.62
2024-03-06,59439890.89,104203237.45,73602362.19,237245490.53
2024-03-07,60266449.37,105105824.53,74058209.28999999,239430483.19
2024-03-08,60623121.44,106183434.26,73444383.36,240250939.06
2024-03-09,59593141.53,99656042.7,69075347.46,228324531.69
2024-03-10,55529016.16,87526269.32,67040318.77,210095604.25
2024-03-11,58965442.94,105024369.17999999,73434293.73,237424105.85
2024-03-12,60295619.39,106014900.91,74395900.79,240706421.09
2024-03-13,61020745.16,106544239.7,74727750.54,242292735.4
2024-03-14,61230714.95,107015993.5,74702383.99,242949092.44
2024-03-15,60993070.67,107051261.69,74408476.1,242452808.46
2024-03-16,60341859.66,101360570.23,70534792.99,232237222.88
2024-03-17,56354965.39,86843942.91,67312012.74,210510921.04
2024-03-18,58878056.089999996,106261519.94,75065777.98,240205354.01
2024-03-19,60880097.3,106261326.32,73654466.31,240795889.93
2024-03-20,60473796.39,105330112.42,73456023.88,239259932.69
2024-03-21,60003568.5,104465050.49,72994219.0,237462837.99
2024-03-22,60042034.589999996,105619727.9,73953366.86,239615129.35
2024-03-23,59545258.38,99975001.19,70038172.5,229558432.07
2024-03-24,56130432.92,87972757.1,65647270.13,209750460.15
2024-03-25,55352787.71,91274692.1,67765604.98,214393084.79
2024-03-26,56877321.49,101760594.61,70476246.66,229114162.76
2024-03-27,56699986.5,97805307.86,67818331.52,222323625.88
2024-03-28,53256166.31,83623316.06,62208421.67,199087904.04
2024-03-29,51181761.7,79143801.03,60119039.61,190444602.34
2024-03-30,51093230.54,87220319.08,63884439.08,202197988.7
2024-03-31,51955943.65,82865782.49,63171238.77,197992964.91
2024-04-01,54355292.56,100130174.9,70224179.21,224709646.67
2024-04-02,57164204.17,99503443.85,69890868.69,226558516.71
2024-04-03,57309120.25,100861519.81,70886984.67999999,229057624.74
2024-04-04,58159162.11,99897648.46,70089726.42,228146536.99
2024-04-05,57046213.5,102302462.64,71718164.03,231066840.17
2024-04-06,58088912.06,97652464.51,68652229.92,224393606.49
2024-04-07,54883647.7,86458844.21,66198806.06,207541297.97
2024-04-08,57433901.28,103483856.8,72449745.41,233367503.49
2024-04-09,58915273.08,102993447.84,72356103.63,234264824.55
2024-04-10,58649167.83,103866046.54,73678877.81,236194092.18
2024-04-11,60124388.44,105558420.04,74704410.21000001,240387218.69
2024-04-12,60670664.29,105806177.01,73982792.45,240459633.75
2024-04-13,59433731.3,99572371.53,69517824.67,228523927.5
2024-04-14,55495147.14,86008334.1,65822877.5,207326358.74
2024-04-15,57171663.37,104211140.12,73291666.62,234674470.11
2024-04-16,59949555.82,104675138.8,73876080.67,238500775.29
2024-04-17,60369149.2,104554538.37,73120352.71,238044040.28
2024-04-18,59667841.35,103942666.54,72294373.16,235904881.05
2024-04-19,58940870.04,101568251.33,70680648.58,231189769.95
2024-04-20,57240078.06,95941038.75,67330157.82,220511274.63
2024-04-21,53471199.96,82717775.82,63166606.76,199355582.54
2024-04-22,54854622.52,97042071.33,67726867.53,219623561.38
2024-04-23,55673439.2,98462211.93,70081177.8,224216828.93
2024-04-24,57200814.61,100885835.23,71554140.14,229640789.98
2024-04-25,58183060.14,101519488.01,71187470.05,230890018.2
2024-04-26,57241686.77,98179969.17,68201434.19,223623090.13
2024-04-27,55626998.2,94449255.61,65864128.82,215940382.63
2024-04-28,51641556.76,80469980.8,61242985.95,193354523.51
2024-04-29,53486601.01,97869674.88,70052122.23,221408398.12
2024-04-30,56617396.22,100815939.68,69926545.51,227359881.41
2024-05-01,54388492.94,88745733.83,66510268.19,209644494.96
2024-05-02,56346043.95,100083999.16,70525103.1,226955146.21
2024-05-03,57220728.28,100685488.63,70111566.68,228017783.59
2024-05-04,56654414.4,93705933.06,64980188.1,215340535.56
2024-05-05,51166713.46,81892965.16,63395531.6,196455210.22
2024-05-06,55294672.29,101193378.26,71700936.92,228188987.47
2024-05-07,57859892.1,101227018.11,71445627.24,230532537.45
2024-05-08,57661859.43,99578863.51,70389412.67999999,227630135.62
2024-05-09,57159532.61,98664565.38,68726866.34,224550964.32999998
2024-05-10,56031601.56,100257139.55,70946428.27,227235169.38
2024-05-11,57044829.51,95982291.09,67644960.62,220672081.22
2024-05-12,53732662.66,82800715.53,61860407.1,198393785.29
2024-05-13,52060899.17,86946050.84,66644524.44,205651474.45
2024-05-14,56648121.46,101544547.85,71780009.1,229972678.41
2024-05-15,58369797.57,100508146.14,71171819.03,230049762.74
2024-05-16,58099327.95,102172961.62,71932054.41,232204343.98
2024-05-17,57946599.98,102259306.57,71936145.91,232142052.46
2024-05-18,57475939.62,97750958.09,68271364.48,223498262.19
2024-05-19,54685326.41,86709324.34,65975316.22,207369966.97
2024-05-20,57055394.58,103910297.29,71146846.93,232112538.8
2024-05-21,57618862.54,99087506.61,69781940.09,226488309.24
2024-05-22,57152026.92,99885242.65,68787969.48,225825239.05
2024-05-23,56398177.57,100985578.58,71133208.13,228516964.28
2024-05-24,57892495.81,101579933.72,70702467.55,230174897.08
2024-05-25,56517575.94,94968886.56,66227496.52,217713959.02
2024-05-26,52867729.49,84773544.83,63988698.12,201629972.44
2024-05-27,54638220.81,98653330.23,70193365.43,223484916.47
2024-05-28,57260508.09,100938412.87,71284314.86,229483235.82
2024-05-29,57552047.48,99540689.64,70007874.11,227100611.23
2024-05-30,57304222.56,99761463.55,69452228.1,226517914.21
