Fecha,Precio_Bilateral_COP/kWh_0-7,Precio_Bilateral_COP/kWh_7-17,Precio_Bilateral_COP/kWh_17-23,Precio_Bilateral_COP/kWh_Dia
2022-04-29,253.38375,253.0111111111111,252.21285714285713,252.9025
2022-04-30,253.38375,253.0111111111111,252.21285714285713,252.9025
2022-05-01,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-02,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-03,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-04,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-05,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-06,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-07,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-08,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-09,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-10,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-11,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-12,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-13,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-14,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-15,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-16,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-17,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-18,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-19,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-20,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-21,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-22,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-23,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-24,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-25,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-26,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-27,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-28,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-29,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-30,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-05-31,259.60125,258.80888888888893,258.6014285714286,259.0125
2022-06-01,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-02,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-03,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-04,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-05,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-06,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-07,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-08,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-09,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-10,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-11,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-12,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-13,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-14,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-15,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-16,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-17,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-18,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-19,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-20,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-21,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-22,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-23,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-24,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-25,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-26,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-27,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-28,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-29,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-06-30,261.16875,260.5577777777778,260.1571428571429,260.64458333333334
2022-07-01,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-02,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-03,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-04,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-05,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-06,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-07,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-08,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-09,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-10,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-11,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-12,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-13,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-14,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-15,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-16,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-17,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-18,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-19,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-20,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-21,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-22,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-23,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-24,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-25,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-26,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-27,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-28,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-29,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-30,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-07-31,266.4475,265.6588888888889,265.30428571428575,265.8183333333333
2022-08-01,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-02,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-03,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-04,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-05,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-06,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-07,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-08,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-09,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-10,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-11,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-12,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-13,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-14,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-15,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-16,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-17,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-18,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-19,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-20,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-21,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-22,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-23,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-24,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-25,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-26,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-27,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-28,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-29,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-30,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-08-31,265.94375,265.08444444444444,264.5042857142857,265.20166666666665
2022-09-01,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-02,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-03,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-04,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-05,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-06,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-07,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-08,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-09,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-10,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-11,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-12,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-13,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-14,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-15,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-16,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-17,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-18,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-19,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-20,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-21,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-22,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-23,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-24,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-25,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-26,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-27,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-28,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-29,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-09-30,267.09625,267.44111111111107,266.38142857142856,267.01708333333335
2022-10-01,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-02,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-03,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-04,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-05,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-06,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-07,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-08,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-09,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-10,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-11,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-12,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-13,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-14,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-15,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-16,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-17,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-18,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-19,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-20,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-21,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-22,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-23,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-24,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-25,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-26,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-27,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-28,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-29,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-30,269.0125,270.11888888888893,268.38714285714286,269.245
2022-10-31,269.0125,270.11888888888893,268.38714285714286,269.245
2022-11-01,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-02,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-03,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-04,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-05,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-06,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-07,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-08,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-09,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-10,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-11,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-12,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-13,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-14,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-15,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-16,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-17,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-18,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-19,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-20,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-21,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-22,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-23,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-24,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-25,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-26,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-27,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-28,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-29,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-11-30,268.87375,269.71444444444444,267.7528571428571,268.8620833333333
2022-12-01,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-02,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-03,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-04,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-05,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-06,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-07,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-08,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-09,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-10,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-11,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-12,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-13,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-14,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-15,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-16,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-17,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-18,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-19,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-20,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-21,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-22,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-23,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-24,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-25,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-26,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-27,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-28,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-29,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-30,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2022-12-31,269.43375000000003,270.94444444444446,268.5842857142857,269.7525
2023-01-01,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-02,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-03,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-04,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-05,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-06,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-07,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-08,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-09,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-10,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-11,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-12,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-13,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-14,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-15,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-16,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-17,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-18,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-19,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-20,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-21,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-22,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-23,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-24,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-25,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-26,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
2023-01-27,273.43125,274.01444444444445,272.8642857142857,273.4845833333333
