Fecha,Precio_Ponderado_COP/kWh,AportesHidricos_GWh,Generacion_Termica_kWh,Generacion_Hidraulica_kWh,Generacion_Solar_kWh,Tipo_noticia,AportesHidricos_GWh_MA7,MTB_Vencimiento_00Meses,MTB_Vencimiento_01Meses,MTB_Vencimiento_02Meses,MTB_Vencimiento_03Meses,MTB_Vencimiento_04Meses,MTB_Vencimiento_05Meses,MTB_Vencimiento_06Meses,Precio_COP/kWh_0-7,Precio_Bilateral_COP/kWh_0-7,Demanda_kWh_0-7,Demanda_kWh_0-7_Comprador,Demanda_Comprador_0-7_01Meses_Adelante,Demanda_Comprador_0-7_02Meses_Adelante,Demanda_Comprador_0-7_03Meses_Adelante,Demanda_Comprador_0-7_04Meses_Adelante,Demanda_Comprador_0-7_05Meses_Adelante,Demanda_Comprador_0-7_06Meses_Adelante,Disponibilidad_kWh_0-7,Ratio_Cobertura_0-7,Retorno_Precio_0-7,Base_MTB_Vencimiento_00Meses,Retorno_MTB_Vencimiento_00Meses,Beta_MA30_MTB_Vencimiento_00Meses,Base_MTB_Vencimiento_01Meses,Retorno_MTB_Vencimiento_01Meses,Beta_MA30_MTB_Vencimiento_01Meses,Base_MTB_Vencimiento_02Meses,Retorno_MTB_Vencimiento_02Meses,Beta_MA30_MTB_Vencimiento_02Meses,Base_MTB_Vencimiento_03Meses,Retorno_MTB_Vencimiento_03Meses,Beta_MA30_MTB_Vencimiento_03Meses,Base_MTB_Vencimiento_04Meses,Retorno_MTB_Vencimiento_04Meses,Beta_MA30_MTB_Vencimiento_04Meses,Base_MTB_Vencimiento_05Meses,Retorno_MTB_Vencimiento_05Meses,Beta_MA30_MTB_Vencimiento_05Meses,Base_MTB_Vencimiento_06Meses,Retorno_MTB_Vencimiento_06Meses,Beta_MA30_MTB_Vencimiento_06Meses
2023-06-21,613.7081,315.3708,51791431.34,165916588.34,3363427.74,0.8280838209476721,422.9144571428572,296.64,285.24,339.7,343.58,346.61,342.37,382.92,481.0127571428571,272.44428571428574,54818585.81,7758.466,268585.299,276529.239,272283.447,277626.177,277320.142,278147.166,95028715.0773,1.7335127069251186,-0.07421610761116526,-184.3727571428571,0.04622468759391695,0.6563511250057698,-195.77275714285707,-0.03218573468920566,0.45238106508717846,-141.3127571428571,0.0,,-137.4327571428571,0.0,-33.71348600737507,-134.40275714285707,0.0,-31.078284329553515,-138.64275714285708,0.0,5.254165518547296,-98.09275714285707,0.0,-3.820355686089968
2023-06-22,748.6762,358.5772,50255195.53,174733012.72,3258348.74,0.8176404808472615,417.62571428571425,307.03,275.91,339.7,343.58,346.61,342.37,382.92,666.783,272.44428571428574,57822901.22,8833.658,268585.299,276529.239,272283.447,277626.177,277320.142,278147.166,103998584.9201,1.798570855592569,0.32657086377004085,-359.75300000000004,0.03442618030513819,0.8336870331939179,-390.873,-0.03325620557738689,0.3442222153803602,-327.083,0.0,,-323.20300000000003,0.0,-34.89092761692996,-320.173,0.0,-32.430111721801474,-324.413,0.0,5.254165518547298,-283.863,0.0,-3.9783054020709256
2023-06-23,754.1758,364.6708,61689187.25,163530673.57,2888339.55,0.8176404808472615,403.3793142857143,320.74,268.97,339.7,343.58,346.61,342.37,382.92,688.1324428571428,272.44428571428574,58217644.92,8931.167000000001,268585.299,276529.239,272283.447,277626.177,277320.142,278147.166,98721063.0355,1.695724091401463,0.03151666790900202,-367.3924428571428,0.043685363398034284,0.8245715200344151,-419.16244285714276,-0.025474876363727528,0.33123387470671,-348.4324428571428,0.0,,-344.5524428571428,0.0,-34.81454748165147,-341.5224428571428,0.0,-32.34241925513887,-345.7624428571428,0.0,5.254165518547298,-305.2124428571428,0.0,-3.9680592713278613
2023-06-24,852.5201,392.6892,59625200.3,162486492.89,2924645.41,0.832119204576393,386.7732571428572,338.6,264.03,339.7,343.58,346.61,342.37,382.92,798.6201428571429,272.44428571428574,57155255.08,8750.386,268585.299,276529.239,272283.447,277626.177,277320.142,278147.166,98093227.4905,1.7162591148127897,0.14890409346258623,-460.0201428571429,0.05418864361837227,1.104215451066756,-534.590142857143,-0.018537116165158574,0.48495805516727186,-458.92014285714293,0.0,,-455.04014285714294,0.0,-36.03423364251374,-452.0101428571429,0.0,-46.60969048369485,-456.2501428571429,0.0,33.24973979137542,-415.7001428571429,0.0,-4.1316759476290565
2023-06-25,896.4901,435.796,64336673.38,142699178.7,2723377.37,0.8522737293114991,381.3780285714285,338.6,264.03,339.7,343.58,346.61,342.37,382.92,828.3298000000001,272.44428571428574,55590680.38,9055.801,268585.299,276529.239,272283.447,277626.177,277320.142,278147.166,96592875.2354,1.7375731790854545,0.03652596723775352,-489.72980000000007,0.0,1.0439760054818863,-564.2998000000001,0.0,0.399835145226514,-488.6298000000001,0.0,,-484.7498000000001,0.0,-35.64534327911935,-481.7198000000001,0.0,-46.10666717397976,-485.9598000000001,0.0,32.89090037443327,-445.4098000000001,0.0,-4.0795076515985675
2023-06-26,742.7096,503.9772,57305793.8,125904437.13,2299780.66,0.8522737293114993,390.46871428571427,338.6,264.03,339.7,343.58,346.61,342.37,382.92,569.1798571428571,272.44428571428574,52076906.09,7775.224,268585.299,276529.239,272283.447,277626.177,277320.142,278147.166,104616331.2886,2.008881462884924,-0.37521490668368535,-230.57985714285712,0.0,1.2662611520254994,-305.1498571428572,0.0,0.7170985143933424,-229.47985714285716,0.0,,-225.59985714285716,0.0,-35.92594639497267,-222.56985714285713,0.0,-46.469622704224555,-226.80985714285714,0.0,33.1498202859633,-186.25985714285713,0.0,-4.117149588228577
2023-06-27,729.6175,602.5864,57027979.43,148199713.13,2305438.73,0.8522737293114991,424.80965714285713,355.75,264.03,339.7,343.58,346.61,342.37,382.92,279.9877428571429,272.44428571428574,52390783.12,7523.417,268585.299,276529.239,272283.447,277626.177,277320.142,278147.166,107344524.8654,2.0489200289205374,-0.709450650875405,75.7622571428571,0.04940876727092668,0.6439893499575211,-15.957742857142932,0.0,0.5669451453015371,59.712257142857084,0.0,,63.59225714285708,0.0,-33.25453708501861,66.62225714285711,0.0,-43.01419855596915,62.3822571428571,0.0,30.68484030849446,102.93225714285711,0.0,-3.758789276895908
2023-06-28,630.9852,405.7202,49983573.38,162175065.94,3186513.73,0.8522737293114991,437.71671428571426,369.17,268.77,339.7,343.58,346.61,342.37,382.92,188.08144285714283,272.44428571428574,53696518.99,9037.39,268585.299,276529.239,272283.447,277626.177,277320.142,278147.166,105239197.5824,1.959888640118345,-0.3978707509909169,181.08855714285718,0.03702900558582752,0.42630124288011345,80.68855714285715,0.017793262223766617,0.43068245125526605,151.61855714285716,0.0,,155.49855714285715,0.0,-32.49661717115655,158.52855714285718,0.0,-42.033841572468305,154.28855714285717,0.0,29.985487571632497,194.83855714285718,0.0,-3.6571169441370217
2023-06-29,634.3024,369.4212,47730438.37,166878435.09,2893367.89,0.8679387394621151,439.2658571428571,382.14,322.5,339.7,343.58,346.61,342.37,382.92,403.6842571428571,272.44428571428574,55584002.75,8861.904,268585.299,276529.239,272283.447,277626.177,277320.142,278147.166,104603433.6311,1.8818981803375072,0.763757954962644,-21.544257142857134,0.034529791055540125,0.9370049591723691,-81.18425714285712,0.18224714095823052,1.939082291314882,-63.98425714285713,0.0,,-60.104257142857136,0.0,-36.40785590343971,-57.07425714285711,0.0,-47.09296475316707,-61.314257142857116,0.0,33.59449092662357,-20.764257142857105,0.0,-4.1817960805668815
2023-06-30,472.2275,374.0534,47640045.99,169382912.62,3294160.77,0.8679387394621152,440.60622857142863,384.1,322.5,339.7,343.58,346.61,342.37,382.92,387.5018,272.44428571428574,56619179.65,9366.533,268585.299,276529.239,272283.447,277626.177,277320.142,278147.166,105889503.9424,1.8702055486669347,-0.04091253672869396,-3.40179999999998,0.00511590174052985,0.8824118122103682,-65.0018,0.0,1.7862994597606654,-47.801800000000014,0.0,,-43.92180000000002,0.0,-35.04087042679303,-40.89179999999999,0.0,-45.32479144901677,-45.1318,0.0,32.33313729696107,-4.581799999999987,0.0,-3.998419710958151
2023-07-01,519.0146,371.2922,50590789.46,167131869.62,2907505.31,0.8601453502210087,437.5495142857143,386.05,322.5,339.7,343.58,346.61,342.37,382.92,492.4577,272.44428571428574,57020030.63,8867.485,268585.299,276529.239,272283.447,277626.177,277320.142,278147.166,99225394.3761,1.7401848662616195,0.23968807465475378,-106.40769999999998,0.005063959402965749,0.9172761775510709,-169.9577,0.0,1.8225790726497937,-152.7577,0.0,,-148.8777,0.0,-36.32159981028518,-145.84769999999997,0.0,-46.98139391072456,-150.08769999999998,0.0,33.514900149662374,-109.53769999999997,0.0,-4.170225124262276
2023-07-02,546.4877,343.965,52003779.42,149217621.08,2907912.91,0.8601305930233628,424.43080000000003,386.05,322.5,339.7,343.58,346.61,342.37,382.92,514.8007857142858,272.4142857142857,56566830.52,9050.617,276529.239,272283.447,277626.177,277320.142,278147.166,290547.093,98679477.178,1.7444759812574346,0.04437143337367615,-128.75078571428577,0.0,-0.5206854959676288,-192.30078571428578,0.0,1.7910344371517595,-175.1007857142858,0.0,,-171.2207857142858,0.0,,-168.19078571428577,0.0,,-172.43078571428578,0.0,,-131.88078571428576,0.0,0.5748655880886627
2023-07-03,551.6624,504.4284,50194453.29,122973393.27,2670819.37,0.8601305930233628,424.4952571428571,386.05,322.5,339.7,343.58,346.61,342.37,382.92,539.5705,272.4142857142857,51137707.2,8139.348000000001,276529.239,272283.447,277626.177,277320.142,278147.166,290547.093,105001106.5805,2.0533010244248886,0.046993450740782525,-153.52050000000003,0.0,-1.1298255902467145,-217.07050000000004,0.0,1.7878393332909341,-199.87050000000005,0.0,,-195.99050000000005,0.0,,-192.96050000000002,0.0,,-197.20050000000003,0.0,,-156.65050000000002,0.0,0.2057637119154275
2023-07-04,498.3827,396.164,47165661.68,133929289.69,2711408.74,0.8601601074186546,395.0063428571429,386.05,322.5,339.7,343.58,346.61,342.37,382.92,350.07464285714286,272.4142857142857,49214510.17,7239.265,276529.239,272283.447,277626.177,277320.142,278147.166,290547.093,104919999.7512,2.1318915780890317,-0.4326270556613467,35.97535714285715,0.0,-1.0777422794954103,-27.574642857142862,0.0,1.7721371274804734,-10.374642857142874,0.0,,-6.494642857142878,0.0,,-3.4646428571428487,0.0,,-7.704642857142858,0.0,,32.845357142857154,0.0,1.535720305192229
2023-07-05,562.411,440.4922,50632780.04,157359865.10999998,2345027.4,0.8600109569248501,399.97377142857147,329.76,350.4,343.58,346.61,342.37,382.92,361.2,448.8259,272.4142857142857,52527939.63,7997.843,276529.239,272283.447,277626.177,277320.142,278147.166,290547.093,105075655.0277,2.0003764809326103,0.24848866493900665,-119.0659,-0.15760177761267596,-1.2534496423577541,-98.42590000000001,0.08297222282640909,1.8718817637814495,-105.2459,0.011357106031761297,19.919000953224707,-102.21589999999998,0.00878024736925436,25.764901187714038,-106.45589999999999,-0.01230820496097465,-18.379788652350214,-65.90589999999997,0.11193406647157335,2.0210308890189266,-87.6259,-0.05839426853532218,-3.525634335421165
2023-07-06,610.6061,377.1508,55080809.83,158425066.61,2616864.44,0.8595635054434365,401.078,340.76,361.1,343.58,346.61,342.37,382.92,361.2,565.4396428571429,272.4142857142857,54764256.9,8750.969000000001,276529.239,272283.447,277626.177,277320.142,278147.166,290547.093,100942472.116,1.8432181468347468,0.23096849552098545,-224.67964285714288,0.03281330003249085,-1.5722926818521394,-204.33964285714285,0.030079569221175852,1.8738896319789402,-221.8596428571429,0.0,18.74123437757043,-218.82964285714286,0.0,24.24147943000723,-223.06964285714287,0.0,-17.293032303818407,-182.51964285714286,0.0,1.9015317918984957,-204.23964285714288,0.0,-3.3698886776484556
2023-07-07,613.4867,458.8826,52767718.75,162114804.12,2640867.65,0.8595536673116725,413.1964571428571,350.46,473.0,343.58,346.61,342.37,382.92,361.2,602.4377571428571,272.4142857142857,55410013.26,8827.77,276529.239,272283.447,277626.177,277320.142,278147.166,290547.093,104937140.7096,1.8938299151311195,0.06338079486973631,-251.97775714285712,0.02806816010563323,-0.8682922962987059,-129.4377571428571,0.2699404602085208,1.157542559877856,-258.8577571428571,0.0,20.480172359646524,-255.82775714285708,0.0,26.490767202268753,-260.0677571428571,0.0,-18.897596341199456,-219.51775714285708,0.0,2.0779687218487943,-241.2377571428571,0.0,-3.599842596738014
2023-07-08,569.6581,571.392,51194349.96,160964689.44,2041268.0,0.8438886571610565,441.7821428571429,358.13,473.0,343.58,346.61,342.37,382.92,361.2,451.596,272.4142857142857,54899121.97,8890.502,276529.239,272283.447,277626.177,277320.142,278147.166,290547.093,106871249.8398,1.946684136372901,-0.288196377541143,-93.46600000000001,0.02164947169685329,-1.0228110467396554,21.403999999999996,0.0,1.2044512608155447,-108.01600000000002,0.0,21.4072701157417,-104.98599999999999,0.0,27.68995295125466,-109.226,0.0,-19.753053944575843,-68.67599999999999,0.0,2.17203434324258,-90.39600000000002,0.0,-3.7224402768109384
2023-07-09,515.0391,536.035,53101358.93,153049525.91,3012278.91,0.8455566649030988,469.2207142857143,358.13,473.0,343.58,346.61,342.37,382.92,361.2,462.5236571428572,272.4142857142857,53983523.21,10013.922,276529.239,272283.447,277626.177,277320.142,278147.166,290547.093,105656863.8745,1.9572057841331842,0.023909731383129997,-104.3936571428572,0.0,-1.04288069607645,10.47634285714281,0.0,1.2249534705574752,-118.9436571428572,0.0,21.408121822617495,-115.91365714285718,0.0,27.691054620135912,-120.15365714285718,0.0,-19.75383983702134,-79.60365714285717,0.0,2.1721207595196024,-101.3236571428572,0.0,-3.7225529049414545
