Fecha,ELM_Vencimiento_00Meses,ELM_Vencimiento_01Meses,ELM_Vencimiento_02Meses,ELM_Vencimiento_03Meses,ELM_Vencimiento_04Meses,ELM_Vencimiento_05Meses,ELM_Vencimiento_06Meses,MTB_Vencimiento_00Meses,MTB_Vencimiento_01Meses,MTB_Vencimiento_02Meses,MTB_Vencimiento_03Meses,MTB_Vencimiento_04Meses,MTB_Vencimiento_05Meses,MTB_Vencimiento_06Meses,DTB_Vencimiento_00Meses,DTB_Vencimiento_01Meses,DTB_Vencimiento_02Meses,DTB_Vencimiento_03Meses,DTB_Vencimiento_04Meses,DTB_Vencimiento_05Meses,DTB_Vencimiento_06Meses,NTB_Vencimiento_00Meses,NTB_Vencimiento_01Meses,NTB_Vencimiento_02Meses,NTB_Vencimiento_03Meses,NTB_Vencimiento_04Meses,NTB_Vencimiento_05Meses,NTB_Vencimiento_06Meses,Precio_COP/kWh_0-7,Precio_COP/kWh_7-17,Precio_COP/kWh_17-23,Precio_COP/kWh_Dia,Precio_Ponderado_COP/kWh,Demanda_kWh_0-7,Demanda_kWh_7-17,Demanda_kWh_17-23,Demanda_kWh_Dia,AportesHidricos_GWh,Generacion_Termica_kWh,Generacion_Hidraulica_kWh,Disponibilidad_kWh_0-7,Disponibilidad_kWh_7-17,Disponibilidad_kWh_17-23,Disponibilidad_kWh_Dia,Ratio_Cobertura_Dia,Ratio_Cobertura_0-7,Ratio_Cobertura_7-17,Ratio_Cobertura_17-23,AportesHidricos_GWh_MA7,Retorno_Precio_Dia,Retorno_Precio_0-7,Retorno_Precio_7-17,Retorno_Precio_17-23,Base_ELM_Vencimiento_00Meses,Retorno_ELM_Vencimiento_00Meses,Beta_MA30_ELM_Vencimiento_00Meses,Base_ELM_Vencimiento_01Meses,Retorno_ELM_Vencimiento_01Meses,Beta_MA30_ELM_Vencimiento_01Meses,Base_ELM_Vencimiento_02Meses,Retorno_ELM_Vencimiento_02Meses,Beta_MA30_ELM_Vencimiento_02Meses,Base_ELM_Vencimiento_03Meses,Retorno_ELM_Vencimiento_03Meses,Beta_MA30_ELM_Vencimiento_03Meses,Base_ELM_Vencimiento_04Meses,Retorno_ELM_Vencimiento_04Meses,Beta_MA30_ELM_Vencimiento_04Meses,Base_ELM_Vencimiento_05Meses,Retorno_ELM_Vencimiento_05Meses,Beta_MA30_ELM_Vencimiento_05Meses,Base_ELM_Vencimiento_06Meses,Retorno_ELM_Vencimiento_06Meses,Beta_MA30_ELM_Vencimiento_06Meses,Base_MTB_Vencimiento_00Meses,Retorno_MTB_Vencimiento_00Meses,Beta_MA30_MTB_Vencimiento_00Meses,Base_MTB_Vencimiento_01Meses,Retorno_MTB_Vencimiento_01Meses,Beta_MA30_MTB_Vencimiento_01Meses,Base_MTB_Vencimiento_02Meses,Retorno_MTB_Vencimiento_02Meses,Beta_MA30_MTB_Vencimiento_02Meses,Base_MTB_Vencimiento_03Meses,Retorno_MTB_Vencimiento_03Meses,Beta_MA30_MTB_Vencimiento_03Meses,Base_MTB_Vencimiento_04Meses,Retorno_MTB_Vencimiento_04Meses,Beta_MA30_MTB_Vencimiento_04Meses,Base_MTB_Vencimiento_05Meses,Retorno_MTB_Vencimiento_05Meses,Beta_MA30_MTB_Vencimiento_05Meses,Base_MTB_Vencimiento_06Meses,Retorno_MTB_Vencimiento_06Meses,Beta_MA30_MTB_Vencimiento_06Meses,Base_DTB_Vencimiento_00Meses,Retorno_DTB_Vencimiento_00Meses,Beta_MA30_DTB_Vencimiento_00Meses,Base_DTB_Vencimiento_01Meses,Retorno_DTB_Vencimiento_01Meses,Beta_MA30_DTB_Vencimiento_01Meses,Base_DTB_Vencimiento_02Meses,Retorno_DTB_Vencimiento_02Meses,Beta_MA30_DTB_Vencimiento_02Meses,Base_DTB_Vencimiento_03Meses,Retorno_DTB_Vencimiento_03Meses,Beta_MA30_DTB_Vencimiento_03Meses,Base_DTB_Vencimiento_04Meses,Retorno_DTB_Vencimiento_04Meses,Beta_MA30_DTB_Vencimiento_04Meses,Base_DTB_Vencimiento_05Meses,Retorno_DTB_Vencimiento_05Meses,Beta_MA30_DTB_Vencimiento_05Meses,Base_DTB_Vencimiento_06Meses,Retorno_DTB_Vencimiento_06Meses,Beta_MA30_DTB_Vencimiento_06Meses,Base_NTB_Vencimiento_00Meses,Retorno_NTB_Vencimiento_00Meses,Beta_MA30_NTB_Vencimiento_00Meses,Base_NTB_Vencimiento_01Meses,Retorno_NTB_Vencimiento_01Meses,Beta_MA30_NTB_Vencimiento_01Meses,Base_NTB_Vencimiento_02Meses,Retorno_NTB_Vencimiento_02Meses,Beta_MA30_NTB_Vencimiento_02Meses,Base_NTB_Vencimiento_03Meses,Retorno_NTB_Vencimiento_03Meses,Beta_MA30_NTB_Vencimiento_03Meses,Base_NTB_Vencimiento_04Meses,Retorno_NTB_Vencimiento_04Meses,Beta_MA30_NTB_Vencimiento_04Meses,Base_NTB_Vencimiento_05Meses,Retorno_NTB_Vencimiento_05Meses,Beta_MA30_NTB_Vencimiento_05Meses,Base_NTB_Vencimiento_06Meses,Retorno_NTB_Vencimiento_06Meses,Beta_MA30_NTB_Vencimiento_06Meses
2022-08-28,125.0,173.48,220.0,232.5,252.5,325.57,357.03,114.36,149.36,195.99,208.25,225.0,265.22,307.05,125.04,166.02,239.28,247.53,269.26,331.31,370.0,127.23,173.23,241.56,249.88,271.83,334.68,378.45,251.78502857142857,253.09679999999997,256.0707428571429,253.5816,253.9461,53157423.19,93332309.01,64521090.44,211010822.64,271.3232,24071700.01,186367624.63,96361150.0402,147577599.4656,102464697.5423,346403447.0481,1.6416382947290329,1.8127505860428446,1.5812059192684063,1.5880806856106198,312.9693428571428,0.06659279748226364,0.1333809030321891,0.03208615006149468,0.06674680637627652,-128.9461,0.0,-0.03361707547207422,-80.46610000000001,0.0,-0.07518564958800045,-33.9461,0.0,-0.020324789089149812,-21.4461,0.0,-0.008420160877533592,-1.4461000000000013,0.0,-0.021685328434294087,71.62389999999999,0.0,-0.0632548572301054,103.08389999999997,0.0,-0.02443021166809191,-137.42502857142858,0.0,-0.087072770329567,-102.42502857142856,0.0,-0.10338736791872044,-55.79502857142856,0.0,-0.05656453387437975,-43.53502857142857,0.0,-0.015340465241215717,-26.78502857142857,0.0,-0.04647413289217571,13.434971428571458,0.0,-0.09819043249751754,55.26497142857144,0.0,-0.07794901634976104,-128.05679999999995,0.0,-0.014621019400352367,-87.07679999999996,0.0,-0.07147579461740707,-13.816799999999972,0.0,-0.016730253005049038,-5.566799999999972,0.0,-0.0053397323352755224,16.163200000000018,0.0,-0.013255167458241967,78.21320000000003,0.0,-0.032667365989426975,116.90320000000003,0.0,-0.020087284499926958,-128.84074285714286,0.0,-0.03140137084497002,-82.84074285714289,0.0,-0.08294582483439512,-14.510742857142873,0.0,-0.02392583630055636,-6.1907428571428795,0.0,-0.007628468973599825,15.759257142857109,0.0,-0.018967272278859887,78.60925714285713,0.0,-0.04685675246866642,122.37925714285711,0.0,-0.02768835465585297
2022-08-29,125.0,173.48,220.0,232.5,252.5,325.57,357.03,114.36,149.36,195.99,208.25,225.0,265.22,307.05,125.04,166.02,239.28,247.53,269.26,331.31,370.0,127.23,173.23,241.56,249.88,271.83,334.68,378.45,254.189,268.6802,276.23785714285714,266.65791666666667,267.3723,50694741.31,81161975.31,60327552.89,192184269.51,366.8102,20242319.89,168719525.47,97179714.438,142586571.8563,103027341.732,342793628.0263,1.7836716235948922,1.916958483795052,1.7568149532054556,1.7077991199122216,313.8285142857143,0.05152002939934584,0.009502422582527804,0.05974980053118841,0.0758085502313022,-142.3723,0.0,-0.03360416167599239,-93.8923,0.0,-0.07402085076792479,-47.372299999999996,0.0,-0.02032058090798477,-34.872299999999996,0.0,-0.008419323853910657,-14.872299999999996,0.0,-0.021681521876855795,58.1977,0.0,-0.06324005286301726,89.65769999999998,0.0,-0.024424488291839404,-139.829,0.0,-0.08632818205784228,-104.82899999999998,0.0,-0.10261405136792923,-58.198999999999984,0.0,-0.0561261202541529,-45.93899999999999,0.0,-0.0151167556367739,-29.188999999999993,0.0,-0.04605845063112201,11.031000000000034,0.0,-0.09742938984350256,52.86100000000002,0.0,-0.07734485844178791,-143.6402,0.0,-0.013953026842140748,-102.6602,0.0,-0.0699863515583867,-29.400200000000012,0.0,-0.016740973471269245,-21.150200000000012,0.0,-0.005343153946419597,0.5797999999999774,0.0,-0.013263661147783684,62.62979999999999,0.0,-0.032688298691011766,101.31979999999999,0.0,-0.02009777331598933,-149.00785714285712,0.0,-0.031220484257927894,-103.00785714285715,0.0,-0.08072587780085744,-34.677857142857135,0.0,-0.024042932075357102,-26.357857142857142,0.0,-0.007665803571805126,-4.407857142857154,0.0,-0.01906010027515016,58.44214285714287,0.0,-0.04708607476553583,102.21214285714285,0.0,-0.02782386462510364
2022-08-30,131.25,178.68,220.0,232.5,252.5,325.57,357.03,120.08,153.85,195.99,208.25,225.0,265.22,307.05,132.54,171.0,239.28,247.53,269.26,331.31,370.0,133.59,178.43,241.56,249.88,271.83,334.68,378.45,255.88487142857144,293.2475,309.95001428571425,287.22163333333333,290.2447,51000306.46,94191322.48,66002459.11,211194088.05,483.5562,27063466.41,181523542.18,102093220.4073,145545335.9148,101254693.5748,348893249.8969,1.652002918823655,2.0018158221730027,1.5452096019323243,1.534104864275564,317.6141714285714,0.08208229111583255,0.006649537536935451,0.08749513756973716,0.11514874441639918,-158.99470000000002,0.04879016416943205,-0.028831463362788624,-111.56470000000002,0.02953417751675261,-0.07265573999347277,-70.24470000000002,0.0,-0.021254837829144748,-57.74470000000002,0.0,-0.008697725882044073,-37.74470000000002,0.0,-0.02259640924426954,35.32529999999997,0.0,-0.06635234410465934,66.78529999999995,0.0,-0.025627191030661245,-135.80487142857146,0.04880681987109548,-0.0920591267586274,-102.03487142857145,0.02961860253458362,-0.10654558180308592,-59.894871428571435,0.0,-0.056793649962034745,-47.634871428571444,0.0,-0.015394779450458293,-30.884871428571444,0.0,-0.04665823698746855,9.335128571428584,0.0,-0.09858815534959557,51.16512857142857,0.0,-0.07826475082928977,-160.7075,0.05825080054685948,-0.009486584222362074,-122.2475,0.029555293475770156,-0.069094547584302,-53.9675,0.0,-0.017807963958342943,-45.7175,0.0,-0.005683701313129434,-23.98750000000001,0.0,-0.0141090241903058,38.0625,0.0,-0.034771696278481264,76.7525,0.0,-0.02122409932089582,-176.36001428571424,0.04877893584711169,-0.02286166166543328,-131.52001428571424,0.029576176152487907,-0.07659841498205859,-68.39001428571424,0.0,-0.02530751547212089,-60.07001428571425,0.0,-0.00806900098089706,-38.12001428571426,0.0,-0.020062602227618444,24.72998571428576,0.0,-0.04956265574911333,68.49998571428574,0.0,-0.029287313306338863
2022-08-31,137.81,184.05,220.0,232.5,255.71,325.57,357.03,126.08,158.46,195.99,208.25,225.0,265.22,307.05,139.17,176.13,239.28,247.53,269.26,331.31,370.0,140.27,183.78,241.56,249.88,271.83,334.68,378.45,257.8985,305.48969999999997,345.7882142857143,303.36266666666666,307.747,53247916.9,97290392.53,68657243.34,219195552.77,279.3466,24448866.11,191554710.61,100534895.0037,144560466.0742,102290173.4588,347385534.5367,1.5848201760790679,1.8880531081151084,1.4858657912149345,1.4898671790861913,312.1641142857143,0.05855365655413422,0.007838474319942407,0.040899100474274384,0.10941544997116495,-169.937,0.04877202341532043,-0.024141570015359996,-123.697,0.029610963341112233,-0.07018141590025581,-87.74700000000001,0.0,-0.021235324534989036,-75.24700000000001,0.0,-0.008738373173159397,-52.037000000000006,0.012632741147089933,-0.021587999622490136,17.82299999999998,0.0,-0.06619979943067264,49.28299999999996,0.0,-0.02556797151911219,-131.81850000000003,0.04875843878436249,-0.09538990592834456,-99.4385,0.029524093769045034,-0.10909849979082352,-61.908500000000004,0.0,-0.05665826786855785,-49.64850000000001,0.0,-0.014908394549525323,-32.89850000000001,0.0,-0.046308996117879246,7.3215000000000146,0.0,-0.09835314543436424,49.1515,0.0,-0.07807818691202437,-166.31969999999998,0.048811720771681236,-0.007341681165188006,-129.35969999999998,0.02955880224154443,-0.06829192826002614,-66.20969999999997,0.0,-0.0175116180104219,-57.95969999999997,0.0,-0.005589117684294633,-36.22969999999998,0.0,-0.013874233050920197,25.82030000000003,0.0,-0.03419305341293113,64.51030000000003,0.0,-0.02095594066353779,-205.51821428571427,0.04879372872985936,-0.012974402978893683,-162.00821428571427,0.029543022629401457,-0.07062987325219278,-104.22821428571427,0.0,-0.025308210219639797,-95.90821428571428,0.0,-0.008069222492898808,-73.95821428571429,0.0,-0.020063152990617516,-11.108214285714268,0.0,-0.04956401635411425,32.66178571428571,0.0,-0.02928811730814921
2022-09-01,143.04,191.42,220.0,232.5,255.71,325.57,357.03,128.95,164.0,195.99,208.25,225.0,265.22,307.05,143.34,182.0,239.28,247.53,269.26,331.31,370.0,142.88,189.93,241.56,249.88,271.83,334.68,378.45,298.9713857142857,360.0185,333.2571,334.40768333333335,337.4254,55495967.43,98211592.77,67378602.38,221086162.58,372.852,31303075.6,181100515.0,100811648.4811,144371813.5637,100721126.7443,345904588.7891,1.5645691469448453,1.816558087905379,1.4700078625320923,1.4948533093081353,327.5268857142857,0.0920664319984298,0.1477817721963797,0.164239356196351,-0.036912226051281034,-194.38540000000003,0.037248386538150484,0.06452003008749886,-146.00540000000004,0.039262506942730174,0.044434652829833755,-117.42540000000002,0.0,0.008924579520748576,-104.92540000000002,0.0,0.000882297566048087,-81.71540000000002,0.0,0.0018322530184474559,-11.855400000000031,0.0,5.929165612792925e-06,19.604599999999948,0.0,1.8437271686898856e-05,-170.0213857142857,0.022508106217784637,0.05962973199760695,-134.9713857142857,0.03436423228710251,0.06597004113405379,-102.9813857142857,0.0,0.0,-90.7213857142857,0.0,0.0022103490899402956,-73.9713857142857,0.0,-0.002173494528015642,-33.751385714285675,0.0,0.0,8.078614285714309,0.0,0.0,-216.6785,0.029523223134011286,0.041809206126717104,-178.01850000000002,0.03278432833259123,0.016011319592268997,-120.73850000000002,0.0,0.0,-112.48850000000002,0.0,0.0,-90.75850000000003,0.0,0.0,-28.708500000000015,0.0,0.0,9.981499999999983,0.0,-0.0003855378773861978,-190.37709999999998,0.018435980396608893,0.046951769220678265,-143.32709999999997,0.032916193151405926,0.025418625648483417,-91.69709999999998,0.0,-0.0,-83.37709999999998,0.0,-0.0,-61.427099999999996,0.0,-0.0,1.422900000000027,0.0,-0.0,45.19290000000001,0.0,-0.0
2022-09-02,200.0,222.0,232.5,255.71,325.57,357.03,351.09,170.0,200.0,208.25,225.0,265.22,307.05,301.94,191.1,239.28,247.53,269.26,331.31,370.0,365.0,199.43,241.56,249.88,271.83,334.68,378.45,372.16,169.17827142857143,380.14970000000005,379.0354142857143,318.29136666666665,333.0993,54027807.2,96218835.79,67257327.3,217503970.29,346.2998,33773312.58,176764953.03,99525826.9452,142221093.915,99581813.1988,341328734.059,1.569298866608749,1.8421222719029764,1.4781003402015906,1.4806091350406665,340.8750285714286,-0.012903805116865091,-0.5693948493861807,0.05440970349328063,0.12871537794596646,-133.09930000000003,0.3351930551228327,0.010912899814238826,-111.09930000000003,0.14820741510451912,0.019128653386753746,-100.59930000000003,0.05526267867504952,-0.008707281338387121,-77.38930000000002,0.09515376483509341,-0.014050881022001244,-7.529300000000035,0.24153350242881438,-0.03618934774372048,23.930699999999945,0.09224231957113922,-0.014527845934473283,17.990699999999947,-0.01677721100767365,0.00266213542089467,0.8217285714285651,0.2763737047229081,-0.25917731156852586,30.821728571428565,0.19845093872383823,-0.17872093934619165,39.071728571428565,0.060675643526183355,-0.0617364008662883,55.821728571428565,0.07736112115746811,-0.07702195525741015,96.04172857142859,0.16445926804503297,-0.16757348543972705,137.87172857142858,0.14645093052595526,-0.14901124782120684,132.76172857142856,-0.016782278635818302,0.017075673550351816,-189.04970000000006,0.2875774206804541,0.05114998679562626,-140.86970000000005,0.2736277272448972,0.025195302945021307,-132.61970000000005,0.033897372462668954,0.0008701122634687952,-110.88970000000006,0.08414566876672726,0.0021599366851323127,-48.83970000000005,0.20737703742238114,0.005323164903762388,-10.149700000000053,0.11044851266480014,0.0028351048582709037,-15.149700000000053,-0.013605652055778598,-0.0006501160610439678,-179.6054142857143,0.3334581804369414,0.12595295433836554,-137.4754142857143,0.2404623062155556,0.08234956835600321,-129.1554142857143,0.03386291318566866,0.008088505053766848,-107.20541428571431,0.08419606827670967,0.020111096763277988,-44.35541428571429,0.20799798052531904,0.0496824566577561,-0.5854142857143074,0.12290911232777847,0.029358105452013335,-6.875414285714271,-0.016760094424876727,-0.004003320910812783
2022-09-03,206.89,226.44,232.5,255.71,325.57,357.03,351.09,173.0,200.0,208.25,225.0,265.22,307.05,301.94,193.01,239.28,247.53,269.26,331.31,370.0,365.0,205.41,241.56,249.88,271.83,334.68,378.45,372.16,294.3800285714286,346.8086,347.23717142857146,331.6419333333333,338.3617,54191574.5,97715082.2,67925960.35,219832617.05,377.5208,37669594.37,174172071.96,99231735.3829,143328026.9671,101104757.0008,343664519.3508,1.563300860275138,1.8311284788911235,1.466795337425403,1.488455319289424,356.8155428571428,0.015674797931339083,0.5539185273479675,-0.09179207975848802,-0.08762160448237713,-131.4717,0.033869884507615085,0.009988665895827314,-111.92169999999999,0.01980262729617973,0.018144028261121724,-105.86169999999998,0.0,-0.0085022486381659,-82.65169999999998,0.0,-0.013748040662969451,-12.791699999999992,0.0,-0.03530511747567181,18.668299999999988,0.0,-0.014185618891714753,12.72829999999999,0.0,0.0025998721164425193,-121.38002857142862,0.01749315744751712,-0.16965773425898945,-94.38002857142862,0.0,-0.12335395248546809,-86.13002857142862,0.0,-0.042771615588204887,-69.38002857142862,0.0,-0.05391529959231141,-29.160028571428597,0.0,-0.11648135069290765,12.669971428571387,0.0,-0.10323653016202426,7.559971428571373,0.0,0.011830202842358147,-153.79860000000002,0.00994514978788933,0.05021504982860725,-107.52860000000001,0.0,0.02602186273454493,-99.27860000000001,0.0,0.0011640114993812449,-77.54860000000002,0.0,0.0028895020159885204,-15.49860000000001,0.0,0.007121178980261887,23.191399999999987,0.0,0.0037927228422488706,18.191399999999987,0.0,-0.0004672083497606687,-141.82717142857146,0.029544684235950934,0.11500020338526243,-105.67717142857146,0.0,0.08026294422800294,-97.35717142857146,0.0,0.008124181873747647,-75.40717142857147,0.0,0.020199802893035027,-12.55717142857145,0.0,0.04990159629488313,31.21282857142853,0.0,0.02948759833558407,24.922828571428568,0.0,-0.004020978779419037
2022-09-04,206.89,226.44,232.5,255.71,325.57,357.03,351.09,173.0,200.0,208.25,225.0,265.22,307.05,301.94,193.01,239.28,247.53,269.26,331.31,370.0,365.0,205.41,241.56,249.88,271.83,334.68,378.45,372.16,245.58755714285712,299.4447,299.7018428571428,283.81136666666663,289.8744,53403023.58,93594252.35,64569427.9,211566703.83,526.3834,32622293.16,171906576.94,100586271.5955,146690120.1125,102612065.3008,349888457.0088,1.6537973635489711,1.8835313967722727,1.5672983802888407,1.589174143833478,393.2527142857143,-0.1546677159418791,-0.18121801493026568,-0.1468432833146776,-0.14721991431192233,-82.9844,0.0,0.013418023110040008,-63.43439999999998,0.0,0.01665318906772115,-57.37439999999998,0.0,-0.006882101807142193,-34.16439999999997,0.0,-0.011244534763869994,35.69560000000001,0.0,-0.02844448872191499,67.15559999999999,0.0,-0.011481912865087898,61.215599999999995,0.0,0.0021062070807239828,-72.58755714285712,0.0,-0.16016887426479182,-45.58755714285712,0.0,-0.11688847921968988,-37.33755714285712,0.0,-0.04033224648085686,-20.587557142857122,0.0,-0.05066452545221248,19.632442857142905,0.0,-0.10971595197503389,61.46244285714289,0.0,-0.09734870013821537,56.352442857142876,0.0,0.01115549764475351,-106.43470000000002,0.0,0.0495300384397137,-60.16470000000001,0.0,0.02478203098271655,-51.91470000000001,0.0,0.0014005364997358928,-30.18470000000002,0.0,0.0034766435225112124,31.86529999999999,0.0,0.008568189479494327,70.55529999999999,0.0,0.0045633971629792545,65.55529999999999,0.0,-0.0005621442289608137,-94.29184285714283,0.0,0.11025256738027157,-58.14184285714282,0.0,0.07452732453800669,-49.821842857142826,0.0,0.00791637152850945,-27.871842857142838,0.0,0.01968310741794853,34.978157142857185,0.0,0.0486251517106615,78.74815714285717,0.0,0.028733328172065902,72.4581571428572,0.0,-0.003918125224275635
2022-09-05,206.89,226.44,232.5,255.71,325.57,357.03,351.09,173.0,200.0,208.25,225.0,265.22,307.05,301.94,193.01,239.28,247.53,269.26,331.31,370.0,365.0,205.41,241.56,249.88,271.83,334.68,378.45,372.16,177.74158571428572,202.2273,214.09872857142855,198.54813333333337,203.6921,50226293.05,80968761.1,61248423.23,192443477.38,406.752,22406406.19,163876716.43,100239866.0311,145547276.4135,103060032.3971,348847174.8417,1.8127253757365047,1.9957647666992222,1.7975732175739072,1.6826560907550079,398.95868571428576,-0.3528381857584761,-0.32332280208123665,-0.3925374471293124,-0.3363508662118732,3.1978999999999758,0.0,0.017361741291626646,22.747899999999987,0.0,0.01399798213078662,28.80789999999999,0.0,-0.003683744091021148,52.0179,0.0,-0.006220639396847456,121.87789999999998,0.0,-0.014994304484624871,153.33789999999996,0.0,-0.006144879947445273,147.39789999999996,0.0,0.0011304227253811302,-4.741585714285719,0.0,-0.13787208829578923,22.25841428571428,0.0,-0.1015176093773768,30.50841428571428,0.0,-0.034947975613053295,47.25841428571428,0.0,-0.04359569984621158,87.47841428571431,0.0,-0.09485703397802495,129.3084142857143,0.0,-0.0843528515082235,124.19841428571428,0.0,0.009666261953084159,-9.217300000000023,0.0,0.043008599277863206,37.05269999999999,0.0,0.02047089444440922,45.30269999999999,0.0,0.001646151891269084,67.03269999999998,0.0,0.004086350702698199,129.0827,0.0,0.010070813091326953,167.7727,0.0,0.005363690894072992,162.7727,0.0,-0.0006607287891778252,-8.688728571428555,0.0,0.09057483897399458,27.46127142857145,0.0,0.05783875762599422,35.78127142857144,0.0,0.006676762218203398,57.73127142857143,0.0,0.01660096768724325,120.58127142857145,0.0,0.0410110332274011,164.35127142857144,0.0,0.0242340318732629,158.06127142857147,0.0,-0.0033045935716156227
2022-09-06,207.0,228.7,232.5,255.71,325.57,357.03,351.09,175.6,200.0,208.25,225.0,265.22,307.05,301.94,195.52,239.28,247.53,269.26,331.31,370.0,365.0,207.46,241.56,249.88,271.83,334.68,378.45,372.16,145.39745714285715,214.2446,224.41174285714283,197.1296,206.4195,52502426.54,97623361.45,68008059.31,218133847.3,311.0822,27078333.59,188535214.44,101336912.7823,145959981.4911,101448147.1897,348745041.4631,1.5987662885873466,1.93013769954222,1.495133739743808,1.4917077213932928,374.3195428571429,0.013300965931567033,-0.20085965356384677,0.057726040650074154,0.0470452452043034,0.5805000000000007,0.0005315422097171485,0.016749521320077378,22.28049999999999,0.009931091860276227,0.013667352617903954,26.0805,0.0,-0.003770473583287727,49.29050000000001,0.0,-0.006349539270527039,119.1505,0.0,-0.015367424034088079,150.61049999999997,0.0,-0.006289639219489733,144.67049999999998,0.0,0.0011567723339694544,30.202542857142845,0.014917086703237385,-0.1327552588139924,54.60254285714285,0.0,-0.09601801348616942,62.85254285714285,0.0,-0.03304963957852574,79.60254285714285,0.0,-0.04104159449272627,119.82254285714288,0.0,-0.08957524501724815,161.65254285714286,0.0,-0.07977089633559246,156.54254285714285,0.0,0.00914120111442807,-18.72459999999998,0.012920674949114109,0.04235119418786728,25.03540000000001,0.0,0.019906662397323256,33.28540000000001,0.0,0.0015328107548449712,55.0154,0.0,0.0038049965731505172,117.06540000000001,0.0,0.009377415716188107,155.7554,0.0,0.004994389115430183,150.7554,0.0,-0.0006152361756281673,-16.95174285714282,0.009930568202600788,0.08953767705507054,17.148257142857176,0.0,0.057296338727345034,25.46825714285717,0.0,0.006560361519672035,47.41825714285716,0.0,0.016311551324650113,110.26825714285718,0.0,0.04029605899900227,154.03825714285716,0.0,0.0238115429263616,147.7482571428572,0.0,-0.0032469822642892075
2022-09-07,206.89,228.7,237.15,288.0,325.57,357.03,351.09,175.6,195.22,203.95,225.0,265.22,307.05,301.94,200.0,240.14,249.01,275.0,341.85,374.88,368.64,212.0,242.42,251.38,276.0,342.0,378.45,372.16,139.5181142857143,230.4462,240.0014,206.71244166666668,217.0528,55120490.64,98469254.71,68985083.03,222574828.38,347.8766,26846645.29,190227422.25,98458097.6241,138584385.852,96882800.1731,333925283.6492,1.5002832354388809,1.7862340570795034,1.4073873744667038,1.4044021680885406,384.10954285714286,0.05023013602684561,-0.0412766319034305,0.07289907659389652,0.06716225435601922,-10.162800000000004,-0.0005315422097172621,0.014304310708566768,11.647199999999998,0.0,0.012895740276065175,20.097200000000015,0.01980262729617973,-0.0030574662068348795,70.94720000000001,0.11891649027344156,-0.0005302030510911451,108.5172,0.0,-0.01683148569407757,139.97719999999998,0.0,-0.006857305211536952,134.03719999999998,0.0,0.0012600883675513192,36.081885714285704,0.0,-0.1335030893921104,55.70188571428571,-0.02419023880121767,-0.09531456765417161,64.4318857142857,-0.02086441528338462,-0.032196634263639716,85.48188571428571,0.0,-0.041271142590011335,125.70188571428574,0.0,-0.09003898729227248,167.53188571428572,0.0,-0.08016838473176593,162.4218857142857,0.0,0.009186750575910702,-30.446200000000005,0.022654690564806176,0.041971979017541294,9.693799999999982,0.003587672280879387,0.019356030284809204,18.563799999999986,0.005961269516499224,0.001768652205016427,44.553799999999995,0.021093642115482515,0.004809092332468182,111.40380000000002,0.03131755138633305,0.010477624583167162,144.4338,0.01310296912121531,0.005342511556593993,138.19379999999998,0.009923204484980196,0.00010910000092622227,-28.00139999999999,0.021647724668330478,0.08884805711838316,2.418599999999998,0.0035538696026653715,0.0566964515914176,11.378600000000006,0.005984935871322326,0.006828945580747887,35.99860000000001,0.01522399481507111,0.017004996156513366,101.99860000000001,0.021635885635207304,0.04081555491639494,138.4486,0.0,0.023163186113518648,132.15860000000004,0.0,-0.003158571232767958
2022-09-08,206.89,232.0,237.15,288.0,325.57,357.03,351.09,177.93,195.22,197.06,231.75,273.0,307.05,301.94,202.5,243.6,249.01,283.25,341.85,374.88,368.64,215.18,245.92,251.38,284.28,345.1,378.45,372.16,135.53192857142855,219.1605,230.18907142857145,197.9855,208.1017,55830570.84,99228768.12,67888442.04,222947781.0,360.077,22891173.68,192917004.28,95487744.4874,137722092.6635,96601709.5549,329811546.7058,1.4793219525508532,1.7103128814686501,1.3879250470684974,1.4229478045464954,382.2845428571428,-0.04211373940012401,-0.02898719656630549,-0.05021309144762313,-0.0417437357434633,-1.2117000000000075,0.0,0.015177889592720817,23.898300000000006,0.014326270637574615,0.010797248937483794,29.048300000000012,0.0,-0.00278735552670966,79.8983,0.0,0.0001293322507245243,117.4683,0.0,-0.015915781173386625,148.92829999999998,0.0,-0.00650059975802103,142.98829999999998,0.0,0.0011951072088578062,42.398071428571455,0.013181533317728734,-0.13358916810096863,59.68807142857145,0.0,-0.09513444004464118,61.52807142857145,-0.03436661486923892,-0.030871365520419525,96.21807142857145,0.02955880224154443,-0.0421798115175864,137.46807142857145,0.028912124935506767,-0.09064770397975017,171.51807142857146,0.0,-0.07991389600329732,166.40807142857145,0.0,0.009157587901863514,-16.660500000000013,0.01242251999855711,0.04121915557918701,24.43949999999998,0.014305449233170106,0.017864427989400595,29.849499999999978,0.0,0.001868642397889509,64.08949999999999,0.02955880224154443,0.002024945642734602,122.68950000000001,0.0,0.011077280153702691,155.71949999999998,0.0,0.005653512195121398,149.47949999999997,0.0,9.780278067323445e-05,-15.009071428571445,0.014888612493750777,0.08679610740169896,15.730928571428535,0.01433452074791981,0.05416015635987813,21.190928571428543,0.0,0.00688728516601794,54.09092857142852,0.029558802241544214,0.013520264626043534,114.91092857142857,0.009023493041352568,0.040032558282513855,148.26092857142854,0.0,0.023327491004832945,141.97092857142857,0.0,-0.003180976125625315
