Fecha,Precio_COP/kWh_0-7,Precio_COP/kWh_7-17,Precio_COP/kWh_17-23,Precio_COP/kWh_Dia
2024-01-31,613.7250142857143,640.2837,656.6614428571429,637.3142583333333
2024-02-01,689.6683714285713,693.1397999999999,695.6683714285713,692.8648
2024-02-02,682.2855571428571,695.1427,693.1427,690.8093666666667
2024-02-03,636.6405857142856,676.5867000000001,691.4320142857142,669.2656333333333
2024-02-04,604.1305285714286,595.2589,666.8573857142857,618.72935
2024-02-05,531.2427857142857,654.1135,673.4349285714286,623.9116250000001
2024-02-06,395.1142,629.1991999999999,625.1134857142857,559.7327416666666
2024-02-07,538.3365,578.8371,569.4793571428571,564.2950833333333
2024-02-08,163.15271428571427,516.278,566.7342857142856,427.99954166666663
2024-02-09,504.8518142857143,515.6915,528.4005285714286,516.236725
2024-02-10,514.3488142857143,525.5799,564.8356714285715,533.7537666666666
2024-02-11,542.4350857142857,529.6175999999999,560.5162285714285,542.3681333333333
2024-02-12,536.0322714285714,581.2342,594.5229857142857,571.9262
2024-02-13,569.5784714285714,605.4499,609.1499,596.0665666666667
2024-02-14,551.1578,630.7402,653.5086571428571,614.1694666666666
2024-02-15,551.339,611.539,616.339,595.3806666666668
2024-02-16,531.1025,539.4024999999999,545.2453571428571,538.6858333333333
2024-02-17,568.0657428571429,555.2086,580.4943142857144,566.3336
2024-02-18,536.9378714285715,536.5093,579.5255857142857,549.1807166666667
2024-02-19,548.0090428571428,578.0518999999999,595.0741857142857,574.2542333333332
2024-02-20,557.3245,588.3464999999999,594.289357142857,581.03175
2024-02-21,601.5515142857142,601.5336,601.5352285714287,601.5393
2024-02-22,385.06421428571423,539.4365,564.2995,501.66295833333334
2024-02-23,525.1360142857143,586.7323,590.9465857142858,569.9958833333334
2024-02-24,554.4383142857143,589.3026,613.0097428571428,586.0484333333334
2024-02-25,544.1554571428571,524.6508,559.5233142857144,540.5108083333333
2024-02-26,527.6566428571429,563.6155,590.3797857142856,560.93375
2024-02-27,506.40658571428565,541.2692999999999,553.1310142857143,534.560675
2024-02-28,297.9591142857143,535.5448,558.8362571428571,473.0423166666667
2024-02-29,484.6113142857143,497.65960000000007,503.73102857142857,495.6246833333334
2024-03-01,454.6605857142858,488.2125,498.1230142857143,481.3170916666667
2024-03-02,486.5398428571429,492.1827,500.6827,493.0160333333333
2024-03-03,474.9730857142858,464.484,483.97351428571426,473.22775833333327
2024-03-04,426.8170857142858,506.37570000000005,514.8633714285714,485.646675
2024-03-05,495.2583428571429,541.2888,579.1034857142857,538.8925333333333
2024-03-06,514.6511571428572,544.5001,569.4264428571429,543.0643416666667
2024-03-07,529.2624,556.2346,600.2702571428571,561.2114416666666
2024-03-08,524.6037571428571,545.6269,553.8911857142858,541.9055666666667
2024-03-09,536.1246,540.7816,556.1404571428571,543.902975
2024-03-10,549.1209285714285,547.8304999999999,583.2002142857143,558.5230416666667
2024-03-11,530.3569285714286,556.5957000000001,590.2067857142857,558.7459583333333
2024-03-12,560.1958857142857,581.9452,607.3997428571429,583.0258916666667
2024-03-13,568.0637428571429,570.5265999999999,584.2780285714286,573.8191
2024-03-14,506.8407571428571,544.7279000000001,560.7693285714286,538.3562333333333
2024-03-15,543.9390999999999,561.1621,566.4163857142856,557.6712249999999
2024-03-16,567.6889285714285,570.0675,587.4603571428571,574.4466666666666
2024-03-17,571.5592285714285,576.7878,597.7020857142858,581.3628
2024-03-18,338.4558142857143,575.025,625.1481,520.6448916666667
2024-03-19,583.7871714285715,626.4586,638.0728857142858,617.4002666666667
2024-03-20,600.5152571428571,634.1124,638.7438285714286,625.6640666666666
2024-03-21,651.4368999999999,651.9191,660.1160428571428,654.1692333333334
2024-03-22,695.2321857142858,705.4302,721.4453285714286,707.1268583333334
2024-03-23,690.4269285714284,702.8333,757.4785,715.1529583333332
2024-03-24,667.0339285714286,594.5538,718.2065,651.7592083333333
2024-03-25,708.6841571428571,705.0413,806.2555857142858,735.6246333333333
2024-03-26,821.8268714285714,839.4883,846.3454428571429,836.33705
2024-03-27,896.2965428571428,923.4394,965.5822571428572,927.8144
2024-03-28,901.5179714285714,747.8264,948.7538285714284,851.2569416666666
2024-03-29,823.3731714285715,772.7488000000001,858.9446,812.6546833333333
2024-03-30,699.2259,742.8464,829.2259,755.317775
2024-03-31,699.1900714285714,692.8725000000001,750.3680714285714,711.4846666666667
2024-04-01,767.4931,841.8299999999999,957.6711,853.9353916666668
2024-04-02,1030.337,1028.1504,1037.6375714285716,1031.55525
2024-04-03,1166.8909285714285,1262.2734999999998,1262.516357142857,1234.5244166666666
2024-04-04,1060.9152857142858,1056.6682,1145.3997142857145,1083.7869583333334
2024-04-05,722.6472428571429,1051.0412,1119.5763857142858,975.2490583333332
2024-04-06,504.21517142857147,595.5866,893.5995999999999,655.8570583333334
2024-04-07,615.1960857142858,581.5318,724.7675142857144,633.1276333333334
2024-04-08,782.7895428571428,949.7244,1009.1529714285716,918.3684
2024-04-09,922.8990142857144,1006.6651,1041.9143,992.5143416666666
2024-04-10,797.1428571428571,986.322,1046.311428571429,948.6416666666668
2024-04-11,1008.1704,1027.9704,1057.7418285714286,1030.8787333333332
2024-04-12,1013.8195714285714,1037.6913,1056.8204285714287,1036.308041666667
2024-04-13,1002.8195714285714,1013.0702,1045.076142857143,1019.4155
2024-04-14,1038.568971428571,1020.4686,1058.5454,1036.853608333333
2024-04-15,1058.7428,1063.5724,1120.7382285714286,1078.8371333333334
2024-04-16,1051.9014142857145,1087.4382,1154.5882714285715,1096.6587416666666
2024-04-17,1022.2755428571428,1049.0954,1055.5631142857142,1043.159358333333
2024-04-18,1005.2092571428572,1053.1442,1052.8695428571427,1039.0830666666666
2024-04-19,977.3455714285714,1014.6786,1021.9332857142856,1005.90575
2024-04-20,958.3345285714286,967.5551,1005.7265285714284,975.9991
2024-04-21,475.96021428571424,508.8888,880.9876428571428,607.8134583333333
2024-04-22,233.78034285714284,622.5971999999999,700.8556285714286,532.0176583333333
2024-04-23,243.49877142857144,500.4162,555.7853428571428,441.6312833333334
2024-04-24,107.14374285714288,189.8984,299.99702857142853,197.873725
2024-04-25,138.55108571428573,222.0734,344.46694285714284,233.41084166666667
2024-04-26,123.23061428571428,210.3355,314.13532857142854,215.20485833333336
2024-04-27,109.25735714285716,183.7659,177.5569285714286,160.22329166666665
2024-04-28,102.25652857142856,105.2011,113.6973857142857,106.82035
2024-04-29,105.43712857142856,128.0295,178.33398571428572,136.1122
2024-04-30,107.69154285714284,125.656,176.6466857142857,135.28865
2024-05-01,124.69701428571427,136.5279,185.6063,147.39175833333334
2024-05-02,134.8000142857143,195.0143,244.55615714285713,191.90150833333337
2024-05-03,239.23772857142856,286.6663,298.2377285714286,276.20796666666666
2024-05-04,316.40892857142853,321.7645,323.62164285714283,320.744125
2024-05-05,307.23652857142855,303.3151,327.3079571428571,311.4567666666667
2024-05-06,271.6777,311.2277,325.1538428571429,303.754075
2024-05-07,267.3243,285.9136,309.7528714285714,287.44484166666666
2024-05-08,254.0669,303.7335,315.9404714285714,292.807775
2024-05-09,215.9357,269.9357,296.9357,262.0607
2024-05-10,218.9002,245.1002,272.5287714285714,245.45853333333332
2024-05-11,215.2353571428571,218.5225,232.83535714285716,221.73833333333337
2024-05-12,136.7986857142857,118.5873,191.8425428571429,145.26506666666666
2024-05-13,160.1618,178.96179999999998,238.9475142857143,190.9743
2024-05-14,184.23977142857143,213.1112,272.45405714285715,221.9987
2024-05-15,177.7344,192.6844,262.3772571428571,208.65106666666665
2024-05-16,173.75361428571426,221.8231,251.75732857142856,216.53365
2024-05-17,157.16908571428573,240.9928,391.9119428571428,260.5623
2024-05-18,172.97182857142857,269.16040000000004,341.3098285714286,262.1489833333333
2024-05-19,154.04697142857142,161.9489,287.04697142857145,196.13110833333337
2024-05-20,169.66107142857143,324.8785,349.8785,286.89841666666666
2024-05-21,221.5263,276.8863,334.4688714285714,277.53455
2024-05-22,308.0586285714285,387.2062,392.5776285714286,365.6881583333333
2024-05-23,369.2350285714286,372.5635999999999,401.94931428571425,380.1636
2024-05-24,360.25135714285716,453.1085,542.3942142857143,452.0668333333333
2024-05-25,367.20034285714286,472.3432000000001,577.2003428571428,472.2598666666667
2024-05-26,272.65398571428574,264.28560000000004,586.9397,360.833825
