Query,Titulo,Fuente,Fecha,url,Hora,Año,Mes,Dia,Dia_semana
energía Colombia,Colombia: el futuro de las pequeñas centrales hidroeléctricas,PanAm Post,2020-02-17,https://news.google.com/rss/articles/CBMikwFBVV95cUxPczREeUxmWjg0eUZwZDRhZHhjU004anhtMVJMZHA2NkctWG96M0hPVnpqQW85RzRMSFVGNkZzaVlfSUlIc0tLUVBSZmZyRXRoQUpvRHQ1Y0pRcTRiUFgzSTd6Y0RyRzM4WkRTYjlVS1B6WUVpbXJxdklTQmNmSTV3WmxDTmpzVGpENU5rdmZNUjNLWWc?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Febrero,17,Lunes
energía Colombia,"Pequeñas hidroeléctricas, ¿una idea que quedó grande? | El Colombiano",El Colombiano,2020-02-04,https://news.google.com/rss/articles/CBMiogFBVV95cUxPWTNhZnNoWTEzVnhHdVFUNDBGTHZVM1hpWEhBTUljWWpMQl9kS0ZhTFRwNlk0Tmxsem1HZUZWWVVSVndCTDk4LTVONHoyaTdTU0JxVFRrZFY5TlJrY1gwRFIycDlYam8yR0FVWXBnRkpXd3A2X096MDhPVkFqODU4aHBQRVRibXowTzF6TWZ6cUJfdUZxNWxPaFdSaFRtNTl6aXfSAacBQVVfeXFMTmdSYl9UTC1XZVV6WkFZRnpWbG44UGU1X2lQX01JVkdlR1NDUWZDam9FaHNjSGwxTVlUc3FwdlY1ejJmSThuWGRWUGtSSnJ6cU9oNXFMdUxBd0lmN3preV8zMXRsNW1oLUdTZUJxODE2Z1hwR2RJNHhkd3dMS0tiMHVlSFdMc0plR292cjh2TUo3N3d4bHNWVEdRZlJlV0VXX0pGSmQwRjg?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Febrero,4,Martes
energía Colombia,"El apagón duró casi un año, pero no nos dejó viendo un chispero",ELTIEMPO.COM,2020-03-29,https://news.google.com/rss/articles/CBMirAFBVV95cUxQWmdtUTE0SG9tMWZFQ2ZUbF8yREt0bjVfTE1kbFQxNW5OQ2ZpaVhQeDVwRWtwRWdMc1dPNGZOaTB6VWxsdHEweXdhTWJVWDNXZ0RKd3RKVzlsNnNwSEZaamVxQkozeFJ0TkRhWXpuTDdJckczOE5SazhLM1d6V3ktWG8teTl4a0hkbHVDX1hKc3JDQkJncno5aVZ0QU9lMnZJUjVzSGhxSkJZSXRi0gGyAUFVX3lxTE9SZDdXWUVLOTBKbUxGNGtVRzduMF8yRUdJdVlTRjIzaDZkRTZtUWZ4bUFFNXBMRmJUMUxGaFp3M0hHM2VxUUktOHhIOHF1UXhQUmIxSTJjeVl6SHlVOUl5MnF3OWlnY3N5Nld0d1EzOU9yOTRBQUhrdlBLajI1VjBrYmNYdXBud2NTUW1sVkhnTTBzTEhnVXlJT1NiNlZYSmNEZHEwYTdNaFFicWxXSF9TWVE?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Marzo,29,Domingo
energía Colombia,Se define la subasta de Electricaribe: Empresas Públicas de Medellín y Consorcio Energía de la Costa se quedan con la compañia,Energía Estratégica,2020-03-20,https://news.google.com/rss/articles/CBMi8wFBVV95cUxPOWFDM0F0Zi1OejVOT3lYUVFJNzRlZnUtRzF3R2lyNVRqTkZ6N2lMNjZDOXNuZGNKTkVnQ0lrcnUxYWFtZ1FnT1hKM240SnQwTnZ3YjQ0Mm9iQnpjRHRfS2Q2QWhNTXVhR1p5STFRVWxES3ZTbUFkZkhSOS1INWpYVC01N041aEM0c3VLdnRvUUtwcUE5YUs3TUdDOFJFVXFQdDBtTjl5c3l4UWVZNGF4RnFLSGJVYlBfMk5faHRJX0NzUkhZdVdQV0dGandVSUx2LVd4Z3dFZnJwellzVlRfTFR4U2lmbHgyZFBic0ZpRDdtWkU?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Marzo,20,Viernes
energía Colombia,"Presa hidroeléctrica de Hidroituango: ""nos mataron el río""",dw.com,2020-03-14,https://news.google.com/rss/articles/CBMinwFBVV95cUxNek1BZlF5dDFfLWVzaVlTUGR4YUUzY1BYOXdmbkktWUFMTlRaUUVyNlpnNmtZdTlIUDhzMzMtSHpobkF5amNnN3dFeGwxc0NCM0N4TDR6aWc0ZkdIUEMteUFadjktc0ctUmlhWUZBQnpnTzBQc0pMTi0wek9zeGlIdjZOR2UzbndNM1VQT0x4SG04blZPT0xJMkdSZkt0cTDSAZ8BQVVfeXFMT1g4eEliM3dISUsyUjFJMm1qWkZBTFRPSHh4MVRwLUlHUWlpZTNfV0gyMzZCSjJVdmxQN2dqZTZ0RzhHQ2VaYUY2WXREVzcxMTVYY21YbjVzVzdzaXdpT2dyU1loUUJGeEFoMjJ1OVRETk5WVjBCRlp1LWlhc1BjYWQ0TzdMMGx6SldsTU5VQ3Z2aGRXNE81V1hjNmpYVllF?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Marzo,14,Sábado
energía Colombia,Cuál fue el precio con el que el Grupo ISA se impuso sobre Celsia y GEB en la subasta para la línea en 500 kV de Loma a Sogamoso,Energía Estratégica,2020-03-11,https://news.google.com/rss/articles/CBMi9wFBVV95cUxQTkJUYWRWdDZBVVdVNmxNc29GaFVxM1IzYVI1Snd0S1QzdUpUMUVBY2YtLWx4TEhlX0djZDRuOTdSM0JzR2EteUJzazY4azBzMVpwdS1jdjVwaEFlY1paNFpYUlVrU1owRVM2WUtEZnJLdlhMVnBQWERTSUk1SzgySEhjU2VkY0FfVlNOU2M4UWJmTndHd2ZGVS1sbWs4eWtQWnVnakRoTm9fUXQxWTJwS1RzZnFGMjgyay1lTWhoMUZPeDFvaV8xOU9SeGNEazZQb3UwcjFmMl9BeUgwSDNoUjZfM1Z4eTZBbjZXeEk1NF9xcGlqRUFB?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Marzo,11,Miércoles
energía Colombia,El precio de la gasolina en Colombia disminuirá entre $100 y $200 por caída del Brent,LaRepublica.co,2020-03-10,https://news.google.com/rss/articles/CBMixgFBVV95cUxPWDNmQllhSzZ1V3BVZ0dCRnBMdW9yMEJwcjNlSlpOZmVzTGFMSm1RelFVcjlfT0dxZU80X0hsZjl3d1AxcWt3NHYzakUzb0RwdlJpNkMwS3kyODRMRXREUVM4UkUxWV8xQkNReWNLOXJMaDMxQUdJcENzU25IRHlHWkhxX3liYURPd2Y3QXJvcm0xVUx5YnVmSTNpaFpweHZWVWJkd2VSTmR0SWM4dFdQQVdFZzlDTW9jbi04SzRMY0t0Mk9aWGfSAcYBQVVfeXFMT2xSc3VaeHZjVXFBOGR0LTFSMW9XbkhjbWxCYnZMTzFUVGNhXzdqd3h3YVJIT0VscmtCWW0wX3NUWW54Q25LR0Fza2dpdVJnWW8zTFhTcVEyQlR4UzY4UG1YbHhOVTlHN0ZfREdDVFMtUXhmTWQ2eEZfWGhSbGR3djljeml5WGYtaGx2XzNkT1lkcUhVSnNSOGhBZVFXLWtKbWVpOUthMzZuZnZ0SXh0OEpYZVEwd2M0VkI4OGpzdFhzSWdFU2hB?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Marzo,10,Martes
energía Colombia,Colombia y la caída de los precios del petróleo,Razón Pública,2020-04-27,https://news.google.com/rss/articles/CBMid0FVX3lxTE1va1RXSnA1MlMwQnR1dXNndTZad0ZWVXAxUVlIWFJiSTRXdVZDcjYxQXJ2bWgzNDJfUDUwaGhBWUhZWDE3OVN3S096eDI4cm9JWmpIMVBtc1hzelg4dlQ3MlhQcmEtQ0FCU0kxWkZJa3NPRExIck9j?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Abril,27,Lunes
energía Colombia,Aprovechamiento del estiércol de ganado para generación de energía,CONtexto Ganadero,2020-04-28,https://news.google.com/rss/articles/CBMivAFBVV95cUxQVF9SMndoR1hPY1BmdldJNmU5SGhuNnJnV1RPZ3pwZ2paYjZ4WWZSQmpQY0pHeVgtZkZYdEVBV3pvam9QZnkxMklOUUkyekFhamVLcWFreHExNUNwNG92V3NhVTZqR01WeFE1Y2FDYi1lTjhxNWtBMXp0dXp2YnRMTlVuZDF0TUFudFdpQjhJYzJ2M1IyWnItcVZxRHcwNUJtZkxTNGk4ZGR1NEVCS1hyMVlSSE5pUTNfSVo2RA?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Abril,28,Martes
energía Colombia,Senador Efraín Cepeda hace llamado a generación de energías alternativas en el Caribe para garantizar servicio,Senado.gov.co,2020-05-16,https://news.google.com/rss/articles/CBMikAJBVV95cUxNR2g0VnNrMXdiUjFOS2VzbVBwNUdHTERaSS1GVk5QZTlPRnByV2MtRGlETVdxMElTZFc2VXFYamYxSlJxYmUxQjJucUdtNUE2RXpWTjM1WHl3QWlvakF5alFoX3puSEVxNzNqM3Atc1pNVWdTZ3JEbERTU2ZNeExFYU1CeFNIZlhSNkdmQTAzMV9Ja1JjeWMxQzE3NnlBWTBCR1poS19VTWlqNDV2YlhpWmlkYVVIR1k1eEUtTERCR2c3cTNfTW1kWmVpTXMwM0hzWFA3QlpLb3BndkdkOEZpaG50X0FLXzJ2X3hIQVdhY0hBWDQyaW9xaFk4Sko0S1N4YmU5WjdmS0VrSWZZdUVKUA?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Mayo,16,Sábado
energía Colombia,"Para evitar generación térmica, CACSSE planteó a hidráulicos embalsar agua en Colombia",Energía Estratégica,2020-05-24,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOOHBGMUVfZE1zeVVtVklkZGFxZ0N0MGtadnM2QW9ybWVERjMyaVJiV2FhTVlRR0tGZUpnckE1bFI2dUZ3SmFIdWtvRzhRWDFHZU80ZUlYdk5Yb2F4WlpQeXYwUzhzNDhQT0xGRkJ5NTh3R3pVSjc3clg0YndiVjVBbDNGV0V4eTdIcnZnb0Z4SVZiVDFNU2ZOQ1V4YjNGZmNOcDRqdTAtUEtmdHdzWjFCbWNaYWdJdTJ3VDlFUmVEWG8?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Mayo,24,Domingo
energía Colombia,¿Cómo se prepara el sistema eléctrico colombiano? XM revela cómo integrará 2.000 MW eólicos y solares,Energía Estratégica,2020-05-11,https://news.google.com/rss/articles/CBMi7wFBVV95cUxQZDRUMHpQdm11QnhPSU1FSTNkNmtubVAxaWtDLVNmc0NKSGF5dWlsUmhWWnVRZjdLSHJDdDRfZVVRd01ZU1RsblRVcTM4WERCNkd5aEZPTjZWcUUyU2k5X0tMNXlKbGtBVThQUHNnTDNwR3FoSGk3U1RkTVZSRFg3aUJYVi1wMDJjSzBPNVVNYTZxYWVseWI2a1FLSEtFdmNlaU52V2JNSnJWNW9Ya2dWNEQ1MTZmZ2hDMlFfa0RPLTRFT3ROX3ZwZ2lXckpxUGJPdXU0UU9hdVFiUHl2YXNTN1JQUjJkTTQyYTFXSnNIZw?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Mayo,11,Lunes
energía Colombia,“Estamos a puertas de vivir un apagón”: senador José David Name,Senado.gov.co,2020-05-08,https://news.google.com/rss/articles/CBMizgFBVV95cUxOVXZmZDhiakpKZWFXcXd4SkdCSWJrRnNOTFFVaE1YVHZHazBoZVpyM2hoQ0xma1ExMTlTc0EzYTZvcnhZSUdBRVByNjhHaHlBUzF6a09PR1BiNkQ1S0tLcW1YaXR3NDdsVnh4cG9Td3NGN0VzNXVIdnhXNEo1bFVaM3JvMURMWTdYM0NMc2lUSm9sOV8wWEZXU3RaNWVycXhvN25GOG5TSkdQZ2hoZDdYUXE3NlB6cl9qaV9YVmt4T0stT3JuVFF1bzF5b0p2dw?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Mayo,8,Viernes
energía Colombia,Producción de carbón en Colombia cayó por precios bajos y coronavirus,Valora Analitik,2020-05-21,https://news.google.com/rss/articles/CBMiogFBVV95cUxNLWgyTGhfTndVRWtJYXIzSVFlSnhpR2ZZYlBiMS1xR0dCeFEtcnd3V2hWT3BJeklWVzFxVmhuMVlZOUFBVUpmS1NHZjJGUWU3a1luYkVDY1dTa25HVVJlS2preTdVdDI2MTNWRldtUUdTYkhWRi1EcEx5bnNDS0xaLXR6cTNXTTZISU1zMHp6VnpJQkZyYm4xcVJFRFJkaS0xS2fSAacBQVVfeXFMTzNGcFI1MjBtN3FHN2Z1dHo0NWNpX0JrOUF2Q0hPQjhOUzV4ZFd0VDViMFlGMmpIbzU3S1FkZF9ObS0zVG1OLWFmaHBoTm9WNl95Tl9CSVQ3TWxjZlZma1hrYzdyMzh0djl0RjFKY3h1NThmcWlBVkxyb1ZhQmdCU0VxOUJJamhWTVRTZW96aWtOLXh2LW5NY25DVU1ta0htaHJZMnZFNU0?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Mayo,21,Jueves
energía Colombia,Avinal le apuesta a la generación de energía limpia en sus procesos,Agronegocios,2020-05-20,https://news.google.com/rss/articles/CBMitAFBVV95cUxOelNOck5ZUVAyVGdxZFBaWW9helc5UTBKU1RmWUt6SmFrQko3SUh2RkM5eEtGbHU3Y2JJdWNmNXNXY3o4ZXZJb2JKdTNkLVBvRElDS1NheTI0a0xoOWVYdHV5Z2JjQU55d2hidEVZT09PTTdybUFSN181T0s0Q3lwNkJUQzhFUUNBbTI4SlFaV0dfRm5ZTWk2a21BWVZkYVkxX1VPbF9fcExNZDc4RW16S2ZRd1PSAbQBQVVfeXFMTWNmTFZuSGNkNU5HRHY3NFBHS2Z5cTVrYWprRTZHZGE1TG9RRW1WNy15cVRHLVB3Snc1cF8xUmJpRUxEMnVnUkNZZ1V1NVNmSHV4N3RXeFEySFZaWWRhcGsyaTY5cjFUQUhpY1ZpeHpQcnlDV29MSHRfbHNUc1BhSlZUZTRUUGo3Qi1mdjR3X0lPaTBNRzdBWmxmLUFFdGsycnRwZVJRWEx3eml5WThZTUhEblNF?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Mayo,20,Miércoles
energía Colombia,"Imperante oportunidad para las renovables, filo de agua y autogeneración",Energía Estratégica,2020-06-22,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOX2x3dlBLei1QSnRKek0tM2pkaXZlU19Tb2ttQVRqYUEzTkFvSWNlMDBTQ0dOaF92QVBPRnRPWE1ablhMeUY2NGRSdzJTaEFUY2dSSF9XN29SRExzWmtUYjY2MXp5SHBsdVhka3RuSEJTcElvQnFfT0FhdGtjUFowblptMVI5a1FpYnc4cEM2dWdzTEJPamhscVpMcFZkeE5QNVdzY09Sb1Z2OWc?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Junio,22,Lunes
energía Colombia,Covid-19 ya afecta precios de vivienda en Colombia: ¿Qué viene?,Valora Analitik,2020-06-17,https://news.google.com/rss/articles/CBMiigFBVV95cUxQU201dWs0Y25HUk1yQ3RfajB6akZBNHB2VTVWNVZUZHJUalJYeEk3QldhbXZKS2ZOWVpfVGlvbU5pd2R4NVVrMURJR0E4NmNSNGJVaWhxMU54aXVRQVZKa29SWE4wQm55RnRuQjFpSkFXUjhTT05YTWhPUE1VM2gydlJ1aXhja2M2WlHSAY8BQVVfeXFMTU9zZEdmTFViWW4wdVhUWUlEVnlCT3VyOUVTcDNQSE5JS3ZCN09HcFBjTjM1dlBtamxSMVlxS0w2UWxwbW55Wmc1YkVmMG9mR21fZ1YtdEROdk9vWFR1aW5SbXYwRVJPRWh3T05WV2ZuZlBDdGN6OUdHeDBOTnNCeFExYVU5a3o1OHYtQXFFa0k?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Junio,17,Miércoles
energía Colombia,Ministerio de Minas y Energía celebrará el Día Nacional del Minero con la participación de un importante empresario boyacense,Gobernación de Boyacá,2020-07-16,https://news.google.com/rss/articles/CBMi5gFBVV95cUxNbXNOSGJtRFZlNTNCaVBLbm1SY1RSa2tIcUpXWG9RSV80RVhSMTJFUkhPUFVWSGpuemxoYVFXc2E4aDBuckp2SW5BN0NYeFZ1Wm1aalRyU3RBMDRMZXN6cTlCTTFUV0hWN2o5TmFtVllCT2pGYUl5WFUzc0ZOdHpFZGpTV2QyZEctaXFYcXRBcmpUa1F3NDBIb0l5cFoyUFItTTBnUUl1bVdydEpYclFveFBHdmZoRHhqMXFjRzl5b3RtWGtva3pHdjg4cDJBdUQtMnpPWXpLd25YTktMdUc0eXMxMFNHQQ?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Julio,16,Jueves
energía Colombia,El estiércol de cerdo contribuye a la generación de energía renovable,CONtexto Ganadero,2020-07-23,https://news.google.com/rss/articles/CBMirgFBVV95cUxNWlVmVEttNXlZank4cTRLTVlKUExJV2dmbGwtdHJlZFpvN2swTDk4VzB2YVZrbEw4My1LaktuZ09OZTF4ZzRVMnBFZElEWU5jd2RqZHlHOUd6Y296RVpZc2JKX0o4d0dHSTRpMlNnT3czQTBZUUdDaEZLM1JZUjlvVjFONnQ4NnpBdm1ONmhmS3FqSmQ3elpvUGZjYzViWV8yNm9jajVPRmNZXzBYSWc?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Julio,23,Jueves
energía Colombia,"Porsche Taycan en Colombia: Precios, versiones y características",El Carro Colombiano,2020-07-10,https://news.google.com/rss/articles/CBMirwFBVV95cUxOZFNiMkRMTzBCc0dHcVhoZlhmZG5fMUZOR3hDaS1UWFZDQ0t5bHVaVzdJZGNtZ1B6czlacmNLQXFJYWZ1WXl4UEhmSmhUMGI4SEhLSzhCYk9VdG1RMi0zYmhaRVNwbjEwVHBmNWdzaGdnYWE1bkFHV3U4eUxZWTlFUzFyaGFBV3VZVUxvVE9jOEdlQktURWxfVlRDcTlUeGJyc0hyeENhVEFnMXRldlBV?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Julio,10,Viernes
energía Colombia,Nivel de embalses en Colombia sigue al alza y ya recupera capacidad de febrero de 2020,Valora Analitik,2020-07-06,https://news.google.com/rss/articles/CBMiugFBVV95cUxOVkdZZTUtMlhuMVNjWUZCVGRjTkxBZG1WWGxfeUprUW80a3dxQWFRUDNmWW9XT2NhVW5sbHFWbTVsQktsY1lmeDhrSXk0Skl2c1E3LUdEUjRJTWs3a21jMTFrTF95NHg0dWh2aFZTOEZKTV9VR3laVUVJOGxMVWh3UERadEJRZnN3OC1LRjIyWS1XUkJPUzE4QUxOcko4bmVFdGNhYV8wRTh6ZEZmX3h2WS1fcmRnUUZ5a1HSAb8BQVVfeXFMTlJNWGlFazhsRUE2a3JyUks5bGJBSEVpVnMyZk1lSlRmSHFNT0lrc0NxeWhzMEkwSHJGSXBjbVd2WjdqcGRyd00wTGp2QzFJTElwYVliaUp1WHZlc2E0alJPRTYzUFZncXZ1eUhXMUF5UFlKT01rZ3g3WkNacEp6aUFOZmNDWGNxTkkxT1ZRTWtlYkRScEJEcUYyUWtDWlI1U0Q1WlQ0MldlZWtnVTdacHVJb2pzcnpBNWE5LW5CVXc?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Julio,6,Lunes
energía Colombia,El Gobierno de Colombia avanzará en la construcción de tres mini centrales hidroeléctricas,Energía Estratégica,2020-08-21,https://news.google.com/rss/articles/CBMixAFBVV95cUxQbktQOXlMUGRVSXBEc2ZsSE1ZUjNPY1Q1UjZFZlFiWWk3a3BWaThNbjJ3TC1DSHlQNnVBN29MQ1RSRjdjOG0zVVNMMk9jaXhMQktDQ2tNY2ZfbGIyWTBSTUpXYVNPdHVFU1Jndkk3Njhuc19zX0ZwQ1VnM3BqeUR3cEF1V3ZKVm1ldXFsYW9nWktJM3M4ZjhuMFhoMHFSbnV6MDdvV3hzbUhfZ3VxU0RnbUpHbmF6X09zVWNzOTk4ODJEa1Ba?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Agosto,21,Viernes
energía Colombia,Colombia mantiene precios de gasolina y diésel para septiembre de 2020,Valora Analitik,2020-09-10,https://news.google.com/rss/articles/CBMipAFBVV95cUxPS0wyXzE4OUhPR0R1TXVJNmZvVkptOFhoUjFHcXRfUWZuLVRCdXpyUUNvTDRYWGNDNmhkVnVRWWRrbVNnTmQ1T3E4a2s1T0xCSnF6Z3FacFJkdHUzSF91Rk5qX0RzcGJDNjBtSldKa1ZOUjcxZGZFNExHa0FzNm5FdDA4c3lyLXBDZlBXQzA0VmF6cnBoMnN1cW12ejBTQnFEM0lnUdIBqgFBVV95cUxQSmpxTHBTdGFFQ18xZHNSRV9RR1pVcUxXNjhEdnk0a3NQUWl1OE1yOHVnR1dmTzRoMmVlNWZGbVZmVmNkZjRaaFVkdnUyWFd3ZVRHVXA2bGVBbGNsUFpKRkUwa0FpUjY3bGYxWjZ6cTRiZ28yMmVaempBUmhheF9HdWE5RUh6Nk5jdWtYOFRuZ09WdHhjdVdjVTdwRXEycnd0R2FUcjdVYnE4QQ?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Septiembre,10,Jueves
energía Colombia,Celsia encendió nueva central hidroeléctrica San Andrés de Cuerquia en Colombia,Valora Analitik,2020-09-24,https://news.google.com/rss/articles/CBMirwFBVV95cUxPVkVXR1c0dnhOVWNWZU91U25UZlVaS2NlS0c4ejBjLVdBbDdFMHk4OU9uNnR1ZEV5UFk4cDBuUEVxd3pITHJ4SWJKb01TWkFUS2xGQ0s3LTZJY01sOW9vY25hLWg3OFJZOEF4enhXUEl6SENxNTJnbXZYb0RHNkhCWjFkOE1RQ0gzV1FDbVU4YXN6V0dGdkJoOVpqNGdEc0dNak5FTTBMWmJQNmNNamxZ0gG0AUFVX3lxTE9kdlo5VE83N0xsYTJDTzZuekR0Zjg2aXBybVJUSFk3bjluZFdoLTY1SXItajJxdGRza0lRSy1wTjE0bTBSc1VyMml0LXVGY3lFa25QTHpmcXF3VVc0TllKMXU0TmVibzlaa094aWdITk1JMGQ0bmw3bzhUMkN1c19MRkNLM0M0TGdMQ2ZKX2FqUTR2aGIxWFRkRXJmb3dtMmN2cnRYTWpzUTlBMmhXYXFWVnI0ZA?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Septiembre,24,Jueves
energía Colombia,Autogeneración de energía renovable en la industria de hidrocarburos,Eluniversal.com.co,2020-09-10,https://news.google.com/rss/articles/CBMizwFBVV95cUxQbjZONy0zNmRqWEhvZzdudEJnZ0J1aXpOOGw1TWIzdGhZVVlkVU1fUmhTTHg5NUNMZ1NRNVg3S0p5bHBGREpqbGhaamp3Y1VhdkZfeWtFZFd5TjZVVzFYZEo5YncyY2lfdWNaMTZvbW5HejRfOG1EVUdlUGNJNEdNV0hvT0xYOUQ4ZVlBUnhWdWZIeUM2cEhlOHhWXzZTdkplR2dfNTV5LUF5dGZzSWxCNmI2ckYtaUEzN0hrZGpoa3FybnlYTzgwMzVMQlBZYknSAeMBQVVfeXFMT21NZGJKdTlPaWhtVnFXTnFCeUktdXBSdmd5dWtQeEtCM3hKQmNXMkhibGk3b252NV9Kal9ZeXlUakdpdlk0dUNlYlNWZXBoUXB0S1VjdS1EZ0I2QnUzd0tPa3NhRm8zM0R1b0RkYm5TekJXLVJZNUQzMmtCTl9tRktLSHJHMVZuOE9iWFJYdjNuS0ZKZ0h6eHpRM0ZHWklfbkdsaW9KZDJ1di1KOGJuVGpOOFJpUmlBYlI5aFkwdXhHMjFGRWFpODJJMXZFS29ZY19Qdi1zY3VNLTRoLTM1TW9mRDA?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Septiembre,10,Jueves
energía Colombia,"Los Molinos será el centro comercial con mayor generación fotovoltaica del Valle de Aburrá, Colombia",pv magazine Latin America,2020-10-19,https://news.google.com/rss/articles/CBMi3gFBVV95cUxNdmNDYWhDZF9ySmV0T1Zvb28wVzlxclRJYmEydG5WWTYxYUMxN1R3RExCWU83bGRicUl2NWNiY1ZNVEdNYzBVc2Z2Q2RIZTFmRXR4dEpYVllMNW1OcUZXLUtpVjBldkRTUGNxbGh1cEtYa0w0UXRCVkpGaVVBTFRUVzM4Si1fOG1IME41ZWh2eEZZU2NObGM1Nk9TYlNqdlA0dmlaeVNVRjFfTTUtMFdnbXBFWEdPQ3EzQS0wMmhMcVBLQ2dqNDFFaDVIUXppeUY1Z09qXzNmWlp1akhDbFE?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Octubre,19,Lunes
energía Colombia,Alistan 1.000 megas térmicas como respaldo en generación,Portafolio.co,2020-11-10,https://news.google.com/rss/articles/CBMiywFBVV95cUxPMVN1M2pZNjA1NGJCMVJCQk1nQi1tMzdYMFo5Z0RLRzREU3BhY0xhWUFIUVIyTTQzZG92SlIyeVgxck1tMVJUQmJ3Tkg0a1VSSlNHdWpKREEzamZlNmxzQlhOWFAzMG9EenAxdXp5RHNoRkV6LUo5bkkyV2ZtdWlWZThiYjhBaGRZZThDNUJXVndWVVRBS1V3TTFNOHRDZG5BeUNrdHdWdWFNd181a3JjOVZNZ1dCZUNTeTM2WVk4ekliQ3dlY1NQWFhCTdIB0AFBVV95cUxNb09FX05JcVRadm9CSmxHTXRZbDQ3djJjaXY5dXRsdElzSTJ0WURWN0ZBMGZSaE93Yk9SOHhHYUg0dHB5UVEwcWZ3bTF1MEs3VHNoX1lBZEZTU3kyeXh1WThveElIZzBIelM2MC03cUgtUHhJeTBhWnBOdVVVZldQNG9xSXdfZXVhR3pfUk5YVlNTVzlWUzVWdHoteVA3UndDS2hLY0pIazhtN3dteDFNa1YzRE04Z3pqeUtEd2p6WVBfSks5X2pwcXNBZmxTWFpf?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Noviembre,10,Martes
energía Colombia,Así quedará el precio de la gasolina y diésel en varias ciudades en noviembre,Semana.com,2020-11-09,https://news.google.com/rss/articles/CBMilwFBVV95cUxPZDhENlZic1ZQY3ZtSE9rU09vRC1KN3hRQTcxaW40blZjWkFiVFhjM3ltbkJCdkV3UlM3a2M4b2ZkUnNuc2hMNU5uMFpNRUJnT1lsSE41RG5FaTRJVk00RkszeW8zam13a1BUMFhpcWk0NVR3Xy02VzhJTXQwTl9rZFVXWDBkWXo3QmlqSGNlX1ZwS21md0930gGcAUFVX3lxTFBvVXZmTG5JVXZ2c0dheGFKZm5Jc25pX2lkblpFTERqdW1GaHBrTTJlYWRPVURKeDdrbzREZ3B2bG03S1l3d21welFfTlM4cmFHSjlaZVdTOThZTWtMeFRabVYtZlc3MlQ5ckpsT29VQXotbkpDNmpzU2ZvRG5zWVFvMTE5bndCLWFXUHNGMk50cllvRTVLUUNxcEFOZQ?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Noviembre,9,Lunes
energía Colombia,Colombia: la energía eólica y solar estuvo por debajo del precio promedio anual de la energía,Energía Estratégica,2020-12-29,https://news.google.com/rss/articles/CBMixwFBVV95cUxPZktVWkF0TTdIU3plNkRGTGNGSENscDBhbUQwTlRUTHJtbldlYjYwNlNwS0xHaFVkQVp1LVRDMlFnSnZ5X1EySXcydGR3Rkl1aWp6X1BCY2ZXVHMwNlRwUjZpQWpsMHI4b3RzOXJhM1dhbWlOZnF3VmpSQWhiZDJjWWFmb01wbUdqWUFFNEF1UG9pWk9JQnFScWs1d0NJaTlJc3NsLW1JVzVnVjRlNElrREcxMFNuTDdTTzZpSlRTaU9Xbl9PMEVF?oc=5&hl=en-US&gl=US&ceid=US:en,00:00:00,2020,Diciembre,29,Martes
