Fecha,reward,pnl_step,pnl_acumulado,margen_inicial,capital_actual,margin_balance_total,sobre_cobertura_kwh,spot_price,future_price_t1,future_price_t2,future_price_t3,future_price_t4,future_price_t5,future_price_t6,covered_kwh_total,action_cont_1,action_cont_2,action_cont_3,action_cont_4,action_cont_5,action_cont_6,action_disc_raw_1,action_disc_raw_2,action_disc_raw_3,action_disc_raw_4,action_disc_raw_5,action_disc_raw_6,action_disc_exec_1,action_disc_exec_2,action_disc_exec_3,action_disc_exec_4,action_disc_exec_5,action_disc_exec_6,nem_slot_1,nem_slot_2,nem_slot_3,nem_slot_4,nem_slot_5,nem_slot_6,margin_calls_cost,transaction_costs,liquidacion_mtm,liquidacion_vencimiento,demanda_cubrir_kwh_1,demanda_cubrir_kwh_2,demanda_cubrir_kwh_3,demanda_cubrir_kwh_4,demanda_cubrir_kwh_5,demanda_cubrir_kwh_6,contratos_netos_1,contratos_netos_2,contratos_netos_3,contratos_netos_4,contratos_netos_5,contratos_netos_6,terminated,truncated
2025-10-27,-0.020000993105279467,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,106.63914166666666,190.0,280.0,354.16,386.96,387.28,367.64,0.0,-0.999999463558197,-0.9999921917915344,-0.9999966025352478,-0.9999942779541016,-0.9999238848686218,-0.9989255666732788,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMX25F,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,0.0,0.0,0.0,0.0,2043557.073,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,0,0,0,0,0,0,0,0
2025-10-28,-0.0199507754527969,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,169.49115833333337,190.0,280.0,352.64,385.45,385.92,366.46,0.0,-0.9999992251396179,-0.9999926090240479,-0.9999958276748657,-0.9999915957450867,-0.9999265670776367,-0.9988040328025818,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMX25F,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,0.0,0.0,0.0,0.0,2043557.073,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,0,0,0,0,0,0,0,0
2025-10-29,-0.019665472936089418,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,117.53246666666666,190.0,270.0,351.12,383.95,384.53,365.29,0.0,-0.9999991655349731,-0.9999927282333374,-0.999994695186615,-0.999987781047821,-0.9999501705169678,-0.9984915852546692,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMX25F,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,0.0,0.0,0.0,0.0,2043557.073,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,0,0,0,0,0,0,0,0
2025-10-30,-0.02136588525277268,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,113.41794166666666,185.0,265.0,349.61,390.0,390.0,364.12,0.0,-0.9999987483024597,-0.9999911785125732,-0.9999862909317017,-0.9999681711196899,-0.9999445080757141,-0.997239887714386,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMX25F,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,0.0,0.0,0.0,0.0,2043557.073,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,0,0,0,0,0,0,0,0
2025-10-31,-0.02126245133055212,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,107.80095833333333,185.0,265.0,348.07,388.44,388.6,362.95,0.0,-0.9999984502792358,-0.9999891519546509,-0.9999745488166809,-0.9999075531959534,-0.9999514222145081,-0.9963294863700867,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMX25F,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,0.0,0.0,0.0,0.0,2043557.073,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,0,0,0,0,0,0,0,0
2025-11-04,0.0,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,177.85281666666666,265.0,346.71,387.04,387.32,361.86,307.34,0.0,-0.9999974966049194,-0.999984085559845,-0.9999591112136841,-0.9997479319572449,-0.9999405145645142,-0.996703565120697,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,0.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-05,0.0,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,193.122,265.0,408.0,408.0,408.0,408.0,408.0,0.0,-0.999995768070221,-0.9999690651893616,-0.9999287128448486,-0.9990312457084656,-0.9999129176139832,-0.9965815544128418,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,0.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-06,0.0,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,185.79755,265.0,408.0,408.0,408.0,408.0,408.0,0.0,-0.999994158744812,-0.9999217391014099,-0.9998511672019958,-0.9964090585708618,-0.999769389629364,-0.9954822659492493,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,0.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-07,0.0,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,225.93448333333333,280.0,408.0,408.0,408.0,408.0,408.0,0.0,-0.9999936819076538,-0.999910831451416,-0.9998432397842407,-0.9890614748001099,-0.9995408654212952,-0.996456503868103,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,0.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-10,0.0,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,254.8426333333333,280.0,408.0,408.0,408.0,408.0,408.0,0.0,-0.9999921321868896,-0.9999460577964783,-0.999843180179596,-0.9781679511070251,-0.9993646144866943,-0.9968187212944031,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,0.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-11,0.0,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,346.8536833333333,280.0,408.0,408.0,408.0,408.0,408.0,0.0,-0.999988853931427,-0.9999750852584839,-0.9998719692230225,-0.9607760906219482,-0.9994707703590393,-0.9966723918914795,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,0.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-12,0.0,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,321.12385,280.0,408.0,408.0,408.0,408.0,408.0,0.0,-0.9999837875366211,-0.9999886751174927,-0.9998998045921326,-0.9507378339767456,-0.9996849894523621,-0.9958478808403015,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,0.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
