Fecha,reward,pnl_step,pnl_acumulado,margen_inicial,capital_actual,margin_balance_total,sobre_cobertura_kwh,spot_price,future_price_t1,future_price_t2,future_price_t3,future_price_t4,future_price_t5,future_price_t6,covered_kwh_total,action_cont_1,action_cont_2,action_cont_3,action_cont_4,action_cont_5,action_cont_6,action_disc_raw_1,action_disc_raw_2,action_disc_raw_3,action_disc_raw_4,action_disc_raw_5,action_disc_raw_6,action_disc_exec_1,action_disc_exec_2,action_disc_exec_3,action_disc_exec_4,action_disc_exec_5,action_disc_exec_6,nem_slot_1,nem_slot_2,nem_slot_3,nem_slot_4,nem_slot_5,nem_slot_6,margin_calls_cost,transaction_costs,liquidacion_mtm,liquidacion_vencimiento,demanda_cubrir_kwh_1,demanda_cubrir_kwh_2,demanda_cubrir_kwh_3,demanda_cubrir_kwh_4,demanda_cubrir_kwh_5,demanda_cubrir_kwh_6,contratos_netos_1,contratos_netos_2,contratos_netos_3,contratos_netos_4,contratos_netos_5,contratos_netos_6,terminated,truncated,terminated_reason
2025-11-21,-1.089030813155113,2880000.0000000005,-16678800.000000015,4981177040.0,4540336160.0,440840880.0,0.0,278.71406666666667,270.0,401.59,403.94,402.12,402.08,402.24,5760000.0,0.5342596173286438,0.5837901830673218,0.8155739307403564,0.5127725005149841,-0.4630444347858429,0.32652756571769714,1,1,1,1,-1,1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,2880000.0000000005,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0,running
2025-11-24,-0.9653442325771859,21150000.000000004,4471199.999999989,5002327040.0,4565536160.0,436790880.0,0.0,253.04098333333337,287.5,400.51,403.25,401.11,401.07,401.27,5760000.0,0.5335350036621094,0.5557407140731812,0.7892041206359863,0.4789157509803772,-0.5095553994178772,0.3219507038593292,1,1,1,1,-1,1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,21150000.000000004,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0,running
2025-11-25,-2.6561833170112976,-36730799.999999985,-32259599.999999996,4965596240.0,4533136160.0,432460080.0,0.0,195.42016666666663,265.0,399.35,402.44,400.07,400.03,400.27,5760000.0,0.4996780753135681,0.5090672969818115,0.7609777450561523,0.4467240869998932,-0.5145543217658997,0.31680309772491455,1,1,1,1,-1,1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,32400000.0,0.0,-36730799.999999985,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0,running
2025-11-26,-1.362152699389414,-7920000.0000000615,-40179600.00000006,4957676240.0,4533136160.0,424540080.0,0.0,247.22410833333333,262.5,398.19,401.64,399.03,398.99,399.27,5760000.0,0.4760471284389496,0.46860986948013306,0.724829375743866,0.4173980951309204,-0.5372887253761292,0.33369046449661255,1,1,1,1,-1,1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,-7920000.0000000615,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0,running
2025-11-27,-1.1366316277110122,9687600.00000003,-30492000.00000003,4967363840.0,4546096160.0,421267680.0,0.0,251.51518333333337,255.0,420.0,400.84,397.99,397.95,398.27,5760000.0,0.41393324732780457,0.40191492438316345,0.6821516156196594,0.37507399916648865,-0.5547990798950195,0.3359684348106384,1,1,1,1,-1,1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,9687600.00000003,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0,running
2025-11-28,-1.0611068760037772,11343600.000000017,-19148400.000000015,4978707440.0,4546096160.0,432611280.0,0.0,261.8671,265.0,420.0,400.04,396.96,396.92,397.27,5760000.0,0.3391377925872803,0.34142425656318665,0.6410444378852844,0.33693915605545044,-0.5783801674842834,0.33303457498550415,1,1,1,1,-1,1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,11343600.000000017,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0,running
2025-12-01,-1.3483215576644099,511200.0000000057,-18637200.000000007,4978280598.8,4330809258.8,647471340.0,640465.4418388698,292.7493,420.0,399.52,396.13,396.05,396.44,385.22,8280000.0,0.23370349407196045,0.26696300506591797,0.605866551399231,0.2963559925556183,-0.5853093862533569,0.3247671127319336,1,1,1,1,-1,1,0,0,0,1,-1,1,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,1834441.2,511200.0000000057,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,5,-3,5,0,0,running
2025-12-02,-1.3438763271726668,-1817999.9999999432,-20455199.99999995,4976462598.8,4333314858.8,643147740.0,0.0,254.20151666666663,420.0,399.04,395.34,395.22,395.61,384.41,8280000.0,-0.017577718943357468,0.1103408932685852,0.5109558701515198,0.18806737661361694,-0.61738121509552,0.2809135913848877,0,0,1,0,-1,1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,-1817999.9999999432,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running
2025-12-03,-8.399956548153463,-209361600.00000012,-229816800.00000006,4767100998.8,4145088858.8,622012140.0,0.0,230.45415000000003,420.0,398.6,394.55,394.39,342.23,280.65,8280000.0,-0.07973326742649078,0.1000015139579773,0.5477471947669983,0.20438078045845032,-0.616184413433075,0.2935623526573181,0,0,1,1,-1,1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,188226000.00000006,0.0,-209361600.00000012,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running
2025-12-04,-1.1549082660410694,3312000.0000000363,-226504800.00000003,4769959398.8,4247745018.8,522214380.00000006,0.0,237.3106,420.0,398.08,393.72,393.52,341.58,280.17,7200000.0,-0.20085933804512024,0.030353669077157974,0.49992436170578003,0.1625351458787918,-0.63109290599823,0.27719417214393616,-1,0,1,0,-1,1,-1,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,453600.0,3312000.0000000363,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,-3,0,0,0,0,0,0,0,running
2025-12-05,-1.4864806368398757,-4651199.999999944,-231155999.99999997,4765308198.8,4247745018.8,517563180.00000006,0.0,188.3115,414.71,397.32,392.74,392.54,340.83,279.61,7200000.0,-0.23140595853328705,-0.03719140589237213,0.4055335223674774,0.10276786983013153,-0.6286166906356812,0.24950864911079407,-1,0,1,0,-1,1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,-4651199.999999944,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running
2025-12-09,-3.430906428687994,-60210000.00000014,-291366000.0000001,4705825848.8,4268721228.8,437104620.0,0.0,219.91283333333337,408.07,396.25,391.56,391.4,339.94,280.65,6120000.0,-0.5102943778038025,-0.2534324824810028,0.1680028885602951,-0.05666870251297951,-0.6825805902481079,0.172809898853302,-1,-1,0,0,-1,0,0,-1,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,70171200.00000003,427950.0,-60210000.00000014,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,-3,0,0,0,0,0,0,running
2025-12-10,-7.061640505678455,-162136799.99999997,-453502800.0000001,4543689048.8,4098081228.8,445607820.0,0.0,202.30094999999997,250.0,250.0,250.0,390.26,339.06,280.65,6120000.0,-0.5354637503623962,-0.3049509823322296,0.08187295496463776,-0.10350234061479568,-0.6985020637512207,0.1565454751253128,-1,-1,0,0,-1,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,170639999.99999994,0.0,-162136799.99999997,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running
2025-12-11,-1.1169453557337339,-16433999.999999993,-469936800.0000001,4527255048.8,4098081228.8,429173820.0,0.0,235.0135,250.0,250.0,250.0,389.13,338.18,280.65,6120000.0,-0.6289239525794983,-0.4057287871837616,-0.09867005050182343,-0.16405871510505676,-0.6586436629295349,0.0752420425415039,-1,-1,0,0,-1,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,-16433999.999999993,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running
2025-12-12,-0.7770010940035699,3438000.000000045,-466498800.00000006,4530693048.8,4103481228.8,427211820.0,0.0,251.70760000000004,252.0,255.0,255.0,388.04,337.33,280.65,6120000.0,-0.628951907157898,-0.41814669966697693,-0.1502206176519394,-0.17794281244277954,-0.6684238314628601,0.08585216850042343,-1,-1,0,0,-1,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,3438000.000000045,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running
2025-12-15,-0.8767713338584492,-2188800.0000000456,-468687600.0000001,4529721365.6,4358017565.6,171703800.0,0.0,293.72229999999996,250.24,254.9,254.59,387.07,336.55,280.65,3240000.0,-0.6301030516624451,-0.4551052749156952,-0.20734046399593353,-0.20480895042419434,-0.6709462404251099,0.07422095537185669,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,971683.2,-2188800.0000000456,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,-3,-5,0,0,0,0,running
2025-12-16,-0.3762603644442616,28800000.0,-439887600.0000001,4558521365.6,4365217565.6,193303800.0,0.0,324.73886666666664,252.0,255.0,255.0,386.14,335.81,280.65,3240000.0,-0.611549437046051,-0.45082083344459534,-0.260447233915329,-0.2204194813966751,-0.6418368220329285,0.04337603598833084,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,28800000.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running
2025-12-17,-0.7200936513477195,2350800.000000031,-437536800.00000006,4560872165.6,4368486365.6,192385800.0,0.0,346.187625,252.0,255.1,255.0,385.25,335.14,280.14,3240000.0,-0.5666043162345886,-0.4354594349861145,-0.29875805974006653,-0.22610785067081451,-0.6236895322799683,0.04233032837510109,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,2350800.000000031,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running
2025-12-18,-2.4685501499332707,-48232800.0,-485769600.00000006,4512639365.6,4319335565.6,193303800.0,0.0,379.1691666666666,325.0,362.0,359.0,373.0,334.5,251.0,3240000.0,-0.4425825774669647,-0.3992167115211487,-0.2968420684337616,-0.24074207246303558,-0.6817062497138977,0.06322278082370758,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,53369999.999999955,0.0,-48232800.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running
2025-12-19,-0.6862695296289647,4939200.00000001,-480830400.00000006,4517578565.6,4324274765.6,193303800.0,0.0,384.92366666666663,322.66,380.5,380.5,373.0,333.9,251.0,3240000.0,-0.37550732493400574,-0.3718857169151306,-0.2909131944179535,-0.24043318629264832,-0.6949244141578674,0.06130356714129448,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,4939200.00000001,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running
2025-12-22,-0.6310232998188673,9172800.000000007,-471657600.00000006,4526751365.6,4333447565.6,193303800.0,0.0,437.8349333333333,321.6,380.5,380.5,373.0,333.4,251.0,3240000.0,-0.3102549612522125,-0.3331702947616577,-0.2698618173599243,-0.22923940420150757,-0.6977688074111938,0.07633878290653229,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,9172800.000000007,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running
2025-12-23,-0.6666566280405574,6422400.000000011,-465235200.00000006,4533173765.6,4339869965.6,193303800.0,0.0,435.147525,393.0,381.0,381.0,373.0,332.87,251.0,3240000.0,-0.2725899815559387,-0.31171491742134094,-0.24996356666088104,-0.22002793848514557,-0.696096658706665,0.09241599589586258,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,6422400.000000011,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running
2025-12-24,-0.8324886641121549,4507199.9999999935,-460728000.00000006,4537680965.6,4344377165.6,193303800.0,0.0,270.67695,393.0,381.0,381.0,373.0,332.3,251.0,3240000.0,-0.2411787062883377,-0.29403918981552124,-0.2318045198917389,-0.20835678279399872,-0.6994189620018005,0.12320414185523987,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,4507199.9999999935,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running
2025-12-26,-0.8634389742195512,3671999.9999999753,-457056000.00000006,4541352965.6,4348049165.6,193303800.0,0.0,253.2591666666667,393.0,381.0,381.0,373.0,331.67,251.0,3240000.0,-0.13839036226272583,-0.2084992378950119,-0.17107248306274414,-0.16841383278369904,-0.705903947353363,0.15905523300170898,0,-1,0,0,-1,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,3671999.9999999753,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running
2025-12-29,-0.5662730714059707,20588400.000000037,-436467600.0,4561941365.6,4369447565.6,192493800.0,0.0,320.7418,393.0,399.0,402.0,372.1,330.94,250.55,3240000.0,-0.055467959493398666,-0.14491267502307892,-0.10340200364589691,-0.13088774681091309,-0.7055696249008179,0.1905953288078308,0,0,0,0,-1,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,20588400.000000037,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running
2025-12-30,-0.8378563747368548,1666800.0000000084,-434800800.0,4563608165.6,4371924365.6,191683800.0,0.0,298.5135166666667,393.0,399.0,402.0,371.21,330.21,250.1,3240000.0,-0.0020898522343486547,-0.1086512953042984,-0.05143752321600914,-0.10466352850198746,-0.7053924798965454,0.21869750320911407,0,0,0,0,-1,1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,1666800.0000000084,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running
2026-01-02,-2.948518532644734,-131076444.5087072,-565877244.5087072,4431964022.691294,4311633662.691294,120330360.0,0.0,334.41450000000003,399.0,402.0,370.43,329.58,249.72,371.39,2160000.0,0.05905616655945778,-0.12306695431470871,-0.04904169216752052,-0.10380633175373077,-0.7465665340423584,0.2828843295574188,0,0,0,0,-1,1,0,0,0,0,-1,1,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,1251698.4,-683999.9999999919,-130392444.50870721,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,-5,6,0,0,running
2026-01-05,-0.951872082088441,-1447199.9999999115,-567324444.508707,4430516822.691294,4311633662.691294,118883160.00000009,0.0,324.7563666666667,399.0,402.0,369.69,328.95,249.35,370.72,2160000.0,0.06612549722194672,-0.141232430934906,-0.04890572652220726,-0.10178076475858688,-0.7490792274475098,0.31016677618026733,0,0,0,0,-1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-1447199.9999999115,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
2026-01-06,-0.9920218021667242,-1447200.0000000345,-568771644.508707,4428495062.691294,4176612062.6912937,251883000.00000006,0.0,317.9762,399.0,402.0,368.95,328.32,248.98,370.05,3600000.0,0.2014971673488617,-0.07858304679393768,-0.024691296741366386,-0.05908763408660889,-0.739161491394043,0.35832467675209045,1,0,0,0,-1,1,1,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,574560.0,-1447200.0000000345,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,4,0,0,0,0,0,0,0,running
2026-01-07,-1.0792145245696414,-1447200.0000000345,-570218844.508707,4427047862.691294,4176612062.6912937,250435800.00000003,0.0,274.1542083333333,399.0,402.0,368.21,327.7,248.61,369.38,3600000.0,0.07095757126808167,-0.15301303565502167,-0.041106756776571274,-0.08740199357271194,-0.74860018491745,0.35743892192840576,0,0,0,0,-1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-1447200.0000000345,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
2026-01-08,-1.3696244994103726,-6105599.999999972,-576324444.508707,4420942262.691294,4176612062.6912937,244330200.00000006,0.0,194.06564166666664,395.81,401.08,367.4,327.08,248.21,368.68,3600000.0,0.2966439723968506,6.143003702163696e-06,0.09082376211881638,0.016948241740465164,-0.7339446544647217,0.43110430240631104,1,0,0,0,-1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-6105599.999999972,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
2026-01-09,-1.371127755079835,-6897600.00000003,-583222044.508707,4414044662.691294,4176612062.6912937,237432600.00000003,0.0,196.36796666666663,392.13,400.08,366.55,326.39,247.79,367.94,3600000.0,0.37244442105293274,0.046117689460515976,0.10919397324323654,0.03928278386592865,-0.751017153263092,0.44941073656082153,1,0,0,0,-1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-6897600.00000003,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
