Fecha,Precio_COP/kWh_0-7,Precio_COP/kWh_7-17,Precio_COP/kWh_17-23,Precio_COP/kWh_Dia
2024-11-20,752.999025,813.4112333333333,904.4603285714285,819.8298166666667
2024-11-21,352.29115,812.2358444444444,876.6312571428572,677.7029416666667
2024-11-22,691.77395,819.5505888888888,888.5895571428572,797.0947416666667
2024-11-23,511.751625,636.5584444444444,781.3997142857144,637.2015416666667
2024-11-24,102.44365,174.58345555555556,811.5869,336.329525
2024-11-25,351.0836,665.7593777777778,833.8708857142857,609.899975
2024-11-26,337.8728,718.0950222222223,777.7299428571429,608.7478
2024-11-27,669.88885,884.1273222222222,932.3649571428572,826.7838083333332
2024-11-28,751.2685,839.1978888888889,903.9187142857144,828.765
2024-11-29,450.7226,745.6609333333332,830.4876,672.0892666666666
2024-11-30,125.05269999999999,634.3304777777778,728.6955571428571,492.09436666666664
2024-12-01,575.469125,539.6268333333333,726.4160714285714,606.0544583333333
2024-12-02,638.5839,694.3616777777777,856.2986142857143,723.0006916666666
2024-12-03,723.4088,748.7869111111112,860.8378,773.00905
2024-12-04,756.26805,795.2351333333334,802.8373714285715,784.463425
2024-12-05,789.0598,807.5199111111111,816.8373714285715,804.0841333333334
2024-12-06,765.4088,794.9136888888889,809.6516571428572,789.3773000000001
2024-12-07,806.4088,809.0754666666667,827.1230857142857,813.4504666666667
2024-12-08,783.1676,785.3898222222222,836.7390285714285,799.6259333333334
2024-12-09,842.2368,849.9643555555556,869.9802285714286,853.2264666666666
2024-12-10,855.4088,873.297688888889,900.4088,875.2421333333333
2024-12-11,851.619675,903.8980222222223,934.4088,895.3708833333334
2024-12-12,894.969425,925.7869111111112,941.9802285714286,920.2374666666666
2024-12-13,941.1675,956.3202777777777,965.1139285714287,953.8341666666666
2024-12-14,995.9963,997.0088000000001,1063.2659428571428,1015.9963000000001
2024-12-15,935.18565,879.9537333333333,1185.2722571428571,987.4156083333334
2024-12-16,933.027375,1235.3807222222222,1269.4585,1144.535625
2024-12-17,903.711425,1118.271411111111,1264.4990142857143,1089.4011333333333
2024-12-18,839.1276,1067.6034333333332,1171.3048142857144,1021.6910583333333
2024-12-19,760.1268749999999,935.3981666666667,1140.8207857142856,936.8893333333334
2024-12-20,856.407875,1025.8427222222224,1255.574357142857,1036.3695
2024-12-21,916.0313,950.4855777777777,1151.0506571428573,997.4989666666667
2024-12-22,822.9282000000001,896.0621444444446,1002.2109857142858,902.6442416666667
2024-12-23,438.23185,949.9141555555556,1012.1968857142857,797.5191833333333
2024-12-24,663.791775,800.8482333333334,885.9421857142858,779.9818166666668
2024-12-25,421.363375,362.61022222222226,751.5659999999999,495.6400416666666
2024-12-26,297.728325,666.0288666666668,727.1089142857144,561.0770333333334
2024-12-27,131.2525,610.6109444444445,646.4846428571428,461.28795833333334
2024-12-28,489.79965,551.5789,564.5260428571429,534.7620666666667
2024-12-29,193.882775,315.67867777777775,539.2107571428571,340.2769
2024-12-30,205.9126,481.91259999999994,495.6268857142857,393.91259999999994
2024-12-31,123.5541,127.88743333333335,388.9112428571429,202.57493333333332
2025-01-01,191.69262500000002,153.30944444444447,421.7438571428571,244.39720833333334
2025-01-02,439.0156,459.86393333333336,572.4617428571428,485.75551666666667
2025-01-03,479.0237,510.13481111111105,553.3621285714286,512.3724083333333
2025-01-04,399.1933,415.55396666666667,476.1720142857143,427.78067500000003
2025-01-05,115.7317,144.39836666666667,352.3031285714286,195.48170000000002
2025-01-06,224.6829,353.85634444444446,476.5286142857143,346.5779416666667
2025-01-07,224.9968,384.3875777777778,496.34437142857143,363.91138333333333
2025-01-08,220.9146,246.96993333333336,283.9313142857143,249.06522500000003
2025-01-09,199.1316,232.16859999999997,282.0046,235.69176666666667
2025-01-10,201.0521,229.30309999999997,345.56795714285715,253.79668333333333
2025-01-11,257.9807,263.42514444444447,293.55212857142857,270.39736666666664
2025-01-12,288.1019,284.90745555555554,340.7804714285714,302.2685666666667
2025-01-13,343.9807,425.9807,448.2664142857143,405.14736666666664
2025-01-14,418.9807,454.53625555555556,535.4092714285714,466.27236666666664
2025-01-15,495.8557,531.2029222222222,721.8378428571428,575.0223666666667
2025-01-16,581.4807,606.7584777777778,696.1235571428571,624.3973666666666
2025-01-17,690.8618,699.6644666666666,742.7829428571429,709.3064666666668
2025-01-18,645.2307,661.7584777777778,797.5517,695.8555749999999
2025-01-19,606.5807,613.0473666666667,776.5521285714285,658.5807
2025-01-20,649.0447,688.8224777777779,787.7589857142857,704.4197
2025-01-21,665.783125,715.781611111111,800.8533571428571,723.9280416666667
2025-01-22,671.1287,742.0749222222222,756.8251285714285,722.728325
2025-01-23,728.5419499999999,734.7665888888889,772.4092714285714,743.670825
2025-01-24,670.4081,699.7414333333332,761.1028142857142,707.860725
2025-01-25,709.70445,718.7995888888888,809.8378428571428,742.3206999999999
2025-01-26,735.774325,713.5027,870.4092714285714,766.6909916666667
2025-01-27,623.058775,825.8648444444444,847.8795428571428,764.683775
2025-01-28,629.97535,798.3684333333334,872.5131,763.8629333333333
2025-01-29,671.4693,774.2486333333333,896.6370142857143,775.6854666666667
2025-01-30,581.5174000000001,706.4533444444445,827.4427571428571,700.0966083333334
2025-01-31,538.0651,613.4678777777777,836.1078142857142,653.2702666666667
2025-02-01,540.5416,633.7360444444445,763.3413142857142,640.4727666666666
2025-02-02,454.553875,428.4456666666667,727.1297142857144,524.2645833333333
2025-02-03,590.3444,702.8671777777777,877.4399714285713,716.2766499999999
2025-02-04,673.0739,704.3239,719.1810428571428,698.2405666666667
2025-02-05,705.5416,729.8471555555557,777.1487428571428,735.5416
2025-02-06,706.6674,755.4035111111111,824.2924,759.2507333333333
2025-02-07,648.4166,692.8471555555557,822.2915999999999,715.7916
2025-02-08,494.2916,505.40271111111116,620.0058857142857,535.1249333333334
2025-02-09,554.2916,550.4163777777778,788.5773142857142,621.171725
2025-02-10,476.03485,605.3658222222223,699.2864571428571,589.6490166666666
2025-02-11,232.342825,429.74792222222226,628.8046999999999,422.00444999999996
2025-02-12,495.0318,615.6429111111111,725.9603714285714,607.6151333333333
2025-02-13,434.550675,536.9804666666666,688.0280857142858,546.8927583333333
2025-02-14,432.7916,458.6249333333334,491.72017142857146,459.6666
2025-02-15,435.0416,440.7360444444445,445.64874285714285,440.2707666666667
2025-02-16,339.1666,291.1437111111111,395.50588571428574,337.5903083333333
2025-02-17,218.93014999999997,333.04089999999997,353.2866142857143,300.9089833333333
2025-02-18,178.449325,283.17681111111114,349.5222714285714,267.6184083333333
2025-02-19,153.1666,227.51382222222222,310.72017142857146,226.9999333333333
2025-02-20,208.0416,228.73604444444442,330.72017142857146,251.58326666666665
2025-02-21,139.6666,190.18048888888887,302.4344571428572,206.08326666666665
